,horse_id,time_sold,price
40153,2520,461112,0.5
40154,458596,461112,0.0025
40155,452993,461112,0.0025
40156,452775,461112,0.0025
40157,463000,461112,0.01
40158,417012,461112,0.006
40159,23661,461113,0.3
40160,433025,461113,0.005
40161,84490,461113,0.003
40162,422137,461113,0.005
40163,383619,461113,0.009
40164,458973,461113,0.006399
40165,372893,461113,0.05
40166,319548,461113,0.006
40167,427112,461113,0.05
40168,459385,461113,0.006599
40169,363746,461113,0.005
40170,423732,461113,0.01
40171,412786,461113,0.007999
40172,456949,461113,0.0025
40173,448307,461113,0.004
40174,461742,461113,0.05
40175,450062,461113,0.06
40176,198643,461113,0.003
40177,457282,461113,0.0030099
40178,452408,461113,0.0037
40179,457605,461113,0.0044999999999999
40180,446562,461113,0.005
40181,442451,461114,0.2
40182,24605,461114,0.39
40183,379938,461114,0.13
40184,450274,461114,0.0186
40185,459270,461114,0.18
40186,459269,461114,0.1599998
40187,433816,461114,0.018
40188,59059,461114,0.015
40189,7635,461114,0.072
40190,424677,461114,0.01
40191,446561,461114,0.036
40192,463490,461114,0.03
40193,380083,461114,0.0035
40194,459285,461114,0.1
40195,437447,461114,0.0099998
40196,171426,461114,0.005
40197,143993,461114,0.0189
40198,130030,461114,0.013
40199,461774,461114,0.11
40200,463407,461115,0.0035
40201,383607,461115,0.0025
40202,463406,461115,0.002
40203,406324,461115,0.002
40204,421752,461115,0.06
40205,447492,461115,0.15
40206,438692,461115,0.175
40207,427995,461115,0.01
40208,18080,461115,0.03
40209,430262,461115,0.03
40210,438835,461116,0.0025
40211,118810,461116,0.02
40212,431023,461116,0.0031
40213,453641,461116,0.0025
40214,340508,461116,0.003
40215,176387,461116,0.003
40216,460187,461116,0.0029
40217,453709,461116,0.0025
40218,458573,461116,0.075
40219,452726,461116,0.0025
40220,402235,461116,0.01
40221,446265,461116,0.04
40222,442194,461116,0.003001
40223,447175,461116,0.006
40224,422153,461116,0.0695
40225,443562,461116,0.25
40226,458225,461116,0.0033
40227,384582,461116,0.003
40228,425027,461116,0.008
40229,433613,461116,0.004
40230,347757,461116,0.0026
40231,458894,461116,0.002
40232,452465,461116,0.00222
40233,456782,461116,0.014
40234,98489,461116,0.01
40235,439432,461116,0.012
40236,182452,461116,0.003
40237,138080,461116,0.003
40238,208679,461116,0.003
40239,436528,461116,0.003
40240,461025,461116,0.09
40241,359102,461116,0.003
40242,437116,461116,0.003
40243,208811,461116,0.0031
40244,70617,461116,0.003
40245,128019,461116,0.003
40246,358545,461116,0.003
40247,394904,461116,0.003
40248,395809,461116,0.025
40249,437115,461116,0.003
40250,410861,461116,0.003
40251,166604,461117,0.15
40252,439427,461117,0.018
40253,327698,461117,0.05
40254,113701,461117,0.003
40255,463945,461117,0.006
40256,442193,461117,0.00301
40257,90483,461117,0.005
40258,463946,461117,0.003
40259,370842,461117,0.0033
40260,458013,461117,0.1
40261,463943,461117,0.003
40262,393174,461117,0.0044
40263,363838,461117,0.008
40264,172614,461117,0.06
40265,458976,461117,0.006399
40266,445529,461117,0.004
40267,385680,461117,0.02
40268,371434,461118,0.17
40269,462185,461118,0.006
40270,430784,461118,0.01
40271,201069,461118,0.006
40272,444236,461118,0.016
40273,440269,461118,0.0049
40274,349740,461118,0.003
40275,421079,461118,0.008
40276,445751,461118,0.007999
40277,204645,461118,0.014
40278,428028,461118,0.003
40279,214898,461118,0.0031
40280,347757,461118,0.0044
40281,456695,461118,3.0
40282,443504,461118,0.004
40283,420236,461118,0.025
40284,215274,461118,0.0025
40285,433208,461118,0.02
40286,215459,461118,0.0024999
40287,348434,461118,0.0025
40288,343295,461118,0.0025
40289,354814,461118,0.0025
40290,357549,461118,0.0025
40291,357846,461118,0.0025
40292,458942,461118,0.004884
40293,459202,461118,0.1025
40294,458733,461118,0.008
40295,194343,461118,0.01
40296,11826,461118,0.15
40297,208228,461118,0.008
40298,434228,461118,0.0024999
40299,135166,461119,0.04
40300,427328,461119,0.0024999
40301,424468,461119,0.0049
40302,217753,461119,0.008999
40303,420001,461119,0.01
40304,159409,461119,0.009
40305,147988,461119,0.01
40306,366955,461119,0.0025
40307,447024,461119,0.025
40308,194005,461119,0.07
40309,462098,461119,0.0025
40310,462181,461119,0.0025
40311,462119,461119,0.0025
40312,175667,461119,0.144
40313,443877,461119,0.0028
40314,395265,461119,0.02
40315,442754,461119,0.049
40316,453201,461119,0.006899
40317,453418,461119,0.006999
40318,347473,461119,0.0067
40319,422197,461119,0.005
40320,442222,461120,0.225
40321,417974,461120,0.004
40322,334354,461120,0.008
40323,427901,461120,0.008
40324,316900,461120,0.0549
40325,458685,461120,0.447
40326,407182,461120,0.155
40327,447366,461120,0.002
40328,446808,461120,0.003
40329,429806,461120,0.0025
40330,458985,461120,0.005384
40331,422242,461120,0.012499
40332,412830,461120,0.03
40333,413557,461120,0.003
40334,212732,461120,0.019
40335,156047,461120,0.004
40336,422037,461120,0.01
40337,459016,461120,0.006484
40338,440962,461120,0.004
40339,458950,461120,0.006884
40340,458951,461120,0.006684
40341,459394,461120,0.04
40342,458211,461121,0.022
40343,430858,461121,0.11
40344,444065,461121,0.028
40345,405097,461121,0.017
40346,425755,461121,0.03
40347,430801,461121,0.01
40348,458750,461121,0.02
40349,67347,461121,0.007
40350,434924,461121,0.055
40351,446127,461121,0.019
40352,451503,461121,0.01
40353,463770,461121,0.028
40354,453013,461121,0.085
40355,188470,461121,0.125
40356,442361,461121,0.01
40357,451020,461121,0.013
40358,454646,461121,0.02895
40359,367001,461121,0.025
40360,197705,461121,0.0039
40361,418271,461121,0.01
40362,444056,461121,0.0051
40363,426461,461121,0.012
40364,19046,461121,0.0196
40365,11846,461121,0.17
40366,422935,461122,0.00301
40367,422447,461122,0.00301
40368,426627,461122,0.00301
40369,443400,461122,0.007
40370,429422,461122,0.0034
40371,447366,461122,0.0044
40372,180099,461122,0.012
40373,458016,461122,0.005
40374,368027,461122,0.01
40375,427509,461122,0.015
40376,176816,461122,0.007
40377,188007,461122,0.015
40378,436924,461122,0.005
40379,445486,461122,0.01234
40380,429422,461122,0.005
40381,436518,461123,0.005
40382,396955,461123,0.012
40383,446346,461123,0.01
40384,321034,461123,0.003
40385,421909,461123,0.007
40386,400073,461123,0.0022
40387,401692,461123,0.004
40388,380514,461123,0.002
40389,434667,461123,0.006
40390,458860,461123,0.05
40391,405786,461123,0.0031
40392,436854,461123,0.0156
40393,459020,461123,0.02995
40394,141752,461123,0.00444
40395,38908,461123,0.02
40396,449525,461123,0.02
40397,366177,461123,0.0049
40398,160544,461123,0.009
40399,67447,461124,0.4
40400,463890,461124,0.025
40401,37754,461124,0.3035
40402,418433,461124,0.004
40403,444056,461124,0.0034
40404,385627,461124,0.008999
40405,429324,461124,0.005
40406,443334,461124,0.0041
40407,193365,461124,0.005
40408,446214,461125,0.0105
40409,155936,461125,0.0031
40410,138923,461125,0.0031
40411,138923,461125,0.0031
40412,411004,461125,0.008
40413,426463,461125,0.27
40414,375311,461125,0.6
40415,462116,461125,0.012
40416,439275,461125,0.025
40417,185737,461125,0.008
40418,442213,461125,0.0035
40419,449742,461125,0.0035
40420,453933,461125,0.0037
40421,336919,461125,0.0037
40422,433789,461125,0.0038
40423,420802,461125,0.0039
40424,456626,461125,0.0039
40425,425250,461125,0.0039
40426,432823,461125,0.0039
40427,445910,461125,0.004
40428,447871,461125,0.004
40429,398310,461125,0.004
40430,416137,461125,0.02
40431,323006,461125,0.009
40432,204513,461125,0.0031
40433,400259,461125,0.03
40434,389743,461125,0.003
40435,417243,461125,0.0375
40436,431893,461125,0.00755
40437,464316,461125,0.007
40438,214977,461125,0.035
40439,162803,461125,0.4
40440,217507,461125,0.008
40441,134041,461125,0.06
40442,399282,461125,0.0035
40443,159523,461125,0.012
40444,414436,461126,0.007
40445,168921,461126,0.0075
40446,393332,461126,0.02
40447,136911,461126,0.11
40448,462477,461126,0.2
40449,443972,461126,0.0099
40450,425463,461126,0.004
40451,438054,461126,0.004
40452,462683,461126,0.004
40453,350331,461126,0.004
40454,159372,461126,0.004
40455,426824,461126,0.004
40456,192741,461126,0.004
40457,191473,461126,0.004
40458,446345,461127,0.01
40459,407653,461127,0.013
40460,375501,461127,0.009
40461,457990,461127,0.005
40462,449808,461127,0.01
40463,456001,461127,0.17
40464,363838,461127,0.02
40465,185451,461127,0.008
40466,185311,461127,0.1399999
40467,411514,461128,0.0025
40468,330484,461128,0.0025
40469,377261,461128,0.0035
40470,457595,461128,0.005499
40471,462477,461128,0.35
40472,459028,461128,0.006399
40473,426825,461128,0.0044
40474,413733,461128,0.0025
40475,411458,461128,0.0033
40476,463181,461128,0.008
40477,394654,461128,0.0025
40478,400073,461128,0.004
40479,170131,461128,0.0025
40480,438724,461128,0.025
40481,432059,461128,0.0051
40482,400896,461128,0.08
40483,449137,461128,0.0076
40484,445582,461128,0.0059
40485,458974,461128,0.007699
40486,458565,461128,0.0044
40487,430196,461129,0.25
40488,463943,461129,0.0054
40489,463946,461129,0.0054
40490,435716,461129,0.0154
40491,440882,461129,0.006
40492,464184,461129,0.03
40493,415265,461129,0.05
40494,421753,461129,0.035
40495,444727,461129,0.088
40496,443323,461129,0.04
40497,409822,461130,0.012
40498,444457,461130,0.04
40499,460006,461130,0.0119
40500,448875,461130,0.018
40501,419453,461130,0.002999
40502,437677,461130,0.01
40503,442618,461130,0.045
40504,192844,461130,0.006
40505,190299,461130,0.035
40506,415977,461131,0.003
40507,30467,461131,0.0329997
40508,415443,461131,0.0049
40509,424836,461131,0.00711
40510,451253,461131,0.007
40511,456910,461131,0.025
40512,436494,461132,0.009
40513,434399,461132,0.01
40514,458975,461132,0.004889
40515,44754,461132,0.056
40516,461204,461132,0.01
40517,354350,461132,0.01
40518,392978,461132,0.02
40519,462567,461132,0.25
40520,175142,461132,0.014
40521,26325,461132,5.6
40522,411681,461132,0.031
40523,135175,461132,0.059
40524,461025,461132,0.029
40525,458854,461133,0.0385
40526,444910,461133,0.007999
40527,367954,461133,0.022
40528,450430,461133,0.01
40529,26616,461133,27.5
40530,447752,461133,0.013
40531,447783,461133,0.011
40532,373267,461133,0.01567
40533,431193,461133,0.008
40534,436749,461133,0.005
40535,463465,461133,0.2
40536,304676,461133,0.0037
40537,464349,461134,0.25
40538,440677,461134,0.03
40539,171674,461134,0.009
40540,400954,461134,0.05
40541,462579,461134,0.0075
40542,457229,461134,0.012
40543,393025,461134,0.1
40544,182813,461134,0.12
40545,443214,461134,0.015
40546,416268,461135,0.006
40547,444743,461135,0.0139
40548,217919,461135,0.0125
40549,450196,461135,0.0022
40550,423840,461135,0.0023
40551,324048,461135,0.0125
40552,459316,461135,0.07
40553,456922,461135,0.25
40554,432970,461135,0.11
40555,168490,461135,0.0031
40556,421889,461135,0.035
40557,420271,461135,0.01
40558,464272,461135,0.015
40559,1788,461135,0.95
40560,458634,461135,0.05
40561,432962,461135,0.25
40562,400076,461135,0.012
40563,437399,461135,0.01
40564,457797,461136,0.385
40565,421954,461136,0.07
40566,407154,461136,0.002
40567,379412,461136,0.002
40568,441448,461136,0.1
40569,176465,461136,0.0031
40570,440071,461136,0.075
40571,445245,461136,0.004
40572,464529,461136,0.002
40573,429971,461136,0.0044999999999999
40574,464545,461136,0.019
40575,344895,461136,0.006
40576,417511,461136,0.0033
40577,385838,461136,0.065
40578,414424,461136,0.028
40579,461861,461136,0.032
40580,192666,461136,0.0039
40581,418545,461136,0.0038
40582,464440,461136,0.0035
40583,339315,461136,0.0038
40584,113552,461136,12.0
40585,445409,461136,0.0051
40586,457106,461136,0.0395
40587,445794,461137,0.005
40588,459019,461137,0.006399
40589,455858,461137,0.18
40590,443782,461137,0.04
40591,452668,461137,0.005
40592,458880,461137,0.004887
40593,435408,461137,0.015
40594,454608,461137,0.008
40595,462615,461137,0.002
40596,437447,461137,0.019
40597,389772,461137,0.009
40598,450556,461137,0.0051
40599,385420,461137,0.055
40600,401984,461137,0.055
40601,421819,461137,0.055
40602,456820,461138,1.6
40603,360636,461138,0.0088
40604,450456,461138,0.0044
40605,450615,461138,0.023
40606,8012,461138,0.0819
40607,399629,461138,0.02
40608,440383,461138,0.1
40609,439727,461138,0.006
40610,452630,461138,0.01111
40611,132330,461138,0.002
40612,192433,461138,0.003
40613,47670,461138,0.075
40614,464210,461138,0.18
40615,437257,461138,0.035
40616,423844,461138,0.0039
40617,457211,461138,0.085
40618,447143,461138,0.012
40619,418272,461139,0.0044
40620,430350,461139,0.1
40621,69904,461139,0.002
40622,455526,461139,0.004
40623,388683,461139,0.012
40624,464330,461139,0.025
40625,385305,461139,0.006
40626,460669,461139,0.011
40627,416192,461140,0.159
40628,102276,461140,0.01
40629,445751,461140,0.002
40630,444359,461140,0.01
40631,397989,461140,0.01
40632,449191,461140,0.011
40633,458933,461140,0.005485
40634,95295,461140,0.012
40635,139787,461140,0.009
40636,46078,461140,0.1
40637,440819,461140,0.016
40638,368576,461140,0.02
40639,216470,461140,0.01
40640,442150,461140,0.02
40641,400953,461140,0.049
40642,90502,461140,0.02
40643,446933,461140,0.012
40644,463464,461140,0.11
40645,422371,461140,0.009
40646,367875,461140,0.099
40647,458298,461140,0.05
40648,461516,461140,0.05
40649,424498,461140,0.029
40650,415877,461140,0.009
40651,375715,461140,0.0395
40652,386164,461140,0.0049
40653,428234,461140,0.004
40654,459380,461141,0.006599
40655,459015,461141,0.006399
40656,426651,461141,0.004
40657,407179,461141,3.5
40658,459339,461141,0.0225
40659,411397,461141,0.005
40660,444995,461141,0.0098
40661,403655,461141,0.004
40662,420347,461141,0.01
40663,431572,461141,0.039
40664,167961,461141,0.004
40665,170939,461141,0.0025
40666,453278,461141,0.005789
40667,450498,461141,0.005
40668,163404,461141,0.009899
40669,459035,461141,0.006399
40670,441928,461141,0.35
40671,79290,461141,0.072
40672,451272,461141,0.03
40673,415449,461141,0.04
40674,452483,461141,0.0897
40675,168490,461141,0.0044
40676,432026,461142,0.019
40677,459023,461142,0.02995
40678,432028,461142,0.005
40679,451557,461142,0.006989
40680,452496,461142,0.003
40681,382561,461142,0.025
40682,139097,461142,0.0049
40683,209047,461142,0.008
40684,437197,461142,0.0044
40685,367446,461142,0.0051
40686,460978,461142,0.015
40687,454817,461143,0.03495
40688,398466,461143,0.004
40689,387074,461143,0.001
40690,384882,461143,0.001
40691,385757,461143,0.001
40692,414522,461143,0.001
40693,414369,461143,0.001
40694,444412,461143,0.001
40695,440233,461143,0.001
40696,214026,461143,0.001
40697,415259,461143,0.001
40698,451255,461143,0.0044
40699,459449,461143,0.0025
40700,202730,461143,0.0041999999999999
40701,3641,461143,0.084
40702,406867,461143,0.13
40703,385838,461143,0.085
40704,375148,461143,0.004
40705,425914,461143,0.032
40706,11899,461143,0.155
40707,459045,461143,0.004884
40708,27832,461143,0.12
40709,331963,461143,0.05
40710,393157,461143,0.0035
40711,4430,461143,0.1
40712,191663,461143,0.005
40713,438334,461143,0.019
40714,155614,461143,0.0020999999999999
40715,206900,461143,0.0020999
40716,210001,461143,0.003
40717,202730,461143,0.002
40718,451058,461144,0.00303
40719,442043,461144,0.021
40720,450453,461144,0.045
40721,459677,461144,0.01
40722,458100,461144,0.003
40723,457888,461144,0.003
40724,447178,461144,0.003
40725,377261,461144,0.0053
40726,459045,461144,0.002
40727,359629,461144,0.007
40728,415450,461144,0.004
40729,464864,461144,0.005
40730,464863,461144,0.005
40731,464866,461144,0.005
40732,461627,461144,0.0149999
40733,441446,461144,0.00303
40734,443215,461144,0.014
40735,381435,461144,0.017
40736,464877,461144,0.009
40737,459038,461145,0.004884
40738,436494,461145,0.019
40739,459015,461145,0.0025
40740,446647,461145,0.05
40741,427236,461145,0.006
40742,196820,461145,0.002499
40743,439124,461145,0.003
40744,370087,461145,0.02
40745,358475,461145,0.004
40746,191660,461145,0.0044999999999999
40747,427621,461145,0.009
40748,66703,461145,0.015
40749,415355,461145,0.007
40750,454989,461145,0.01
40751,11847,461145,0.22
40752,368344,461145,0.075
40753,394685,461145,0.00322
40754,464817,461145,0.025
40755,464811,461145,0.0033
40756,417813,461145,0.02
40757,398783,461146,0.015
40758,462034,461146,0.018
40759,392976,461146,2.25
40760,459034,461146,0.006399
40761,462312,461146,0.05
40762,445113,461146,0.004
40763,453950,461146,0.004
40764,458238,461146,0.0025
40765,72960,461146,0.0095
40766,373142,461146,0.01
40767,446131,461146,0.004
40768,446026,461146,0.25
40769,443874,461146,0.01
40770,441611,461146,0.00499
40771,191027,461147,0.015
40772,444489,461147,0.005
40773,396528,461147,0.016
40774,17560,461147,0.0054
40775,26419,461147,0.2
40776,197744,461147,0.01
40777,162369,461147,0.003
40778,422327,461147,0.055
40779,463802,461147,0.007
40780,458306,461147,0.085
40781,428059,461147,0.02
40782,400292,461147,0.0025
40783,459270,461147,0.149
40784,110840,461147,0.009
40785,13576,461148,0.25
40786,459029,461148,0.006399
40787,214559,461148,0.003
40788,379412,461148,0.0036
40789,417170,461148,0.003
40790,450184,461148,0.002
40791,166935,461148,0.0054
40792,452605,461148,0.003
40793,13576,461148,0.3
40794,442869,461148,0.002
40795,437257,461148,0.032
40796,204005,461148,0.0025
40797,452540,461148,0.003
40798,452345,461148,0.003
40799,421966,461148,0.007
40800,421801,461148,0.055
40801,421802,461148,0.055
40802,182921,461148,0.0025
40803,318376,461148,0.014
40804,443887,461149,0.0036
40805,257822,461149,0.0039
40806,409823,461149,0.005
40807,370140,461149,0.005
40808,443718,461149,0.005
40809,445882,461149,0.0064
40810,454670,461149,0.006889
40811,455257,461149,0.0064
40812,464666,461149,0.15
40813,449700,461149,0.0032
40814,441225,461150,0.125
40815,458987,461150,0.007699
40816,465040,461150,0.2
40817,439748,461150,0.007
40818,439616,461150,0.007
40819,439594,461150,0.0025
40820,401981,461150,0.055
40821,359655,461150,0.007
40822,11916,461150,0.1
40823,58017,461150,0.02
40824,334266,461151,0.003
40825,427324,461151,0.003
40826,164254,461151,0.003
40827,427326,461151,0.003
40828,191255,461151,0.003
40829,114740,461151,0.003
40830,57783,461151,0.003
40831,388552,461151,0.17
40832,435342,461151,0.015
40833,415316,461151,0.006
40834,427232,461151,0.001
40835,417253,461151,0.002
40836,414075,461151,0.002
40837,423808,461151,0.0036
40838,446345,461151,0.025
40839,125242,461152,0.008
40840,367218,461152,0.01
40841,411148,461152,0.011
40842,428255,461152,0.004
40843,449398,461152,0.006
40844,374490,461152,0.055
40845,448341,461152,0.045
40846,432228,461152,0.024
40847,449249,461152,0.004
40848,460900,461152,0.1
40849,455867,461152,0.109
40850,438149,461152,0.01
40851,430823,461152,0.015
40852,371758,461153,0.0031
40853,383696,461153,0.005
40854,370070,461153,0.02
40855,462615,461153,0.005
40856,192815,461153,0.0145
40857,453994,461153,0.015
40858,427611,461153,0.025
40859,458876,461153,0.004887
40860,457887,461153,0.005
40861,410972,461153,0.17
40862,452300,461153,0.1
40863,146549,461153,0.075
40864,457400,461153,0.15
40865,426825,461153,0.002
40866,464397,461153,0.002
40867,459451,461153,0.002
40868,13637,461153,1.48
40869,192433,461154,0.0049
40870,446931,461154,0.003
40871,338714,461154,0.007
40872,448390,461154,0.0075
40873,377915,461154,0.0149
40874,391720,461154,0.0025999
40875,432723,461154,0.004
40876,436472,461154,0.03
40877,457966,461154,0.005
40878,388646,461154,0.009
40879,385149,461154,0.003
40880,434305,461154,0.08
40881,440392,461155,0.11
40882,365904,461155,0.45
40883,421427,461155,0.012
40884,327345,461155,0.01
40885,202537,461155,0.003
40886,197162,461155,0.003
40887,441521,461155,0.044
40888,458462,461155,0.00335
40889,438268,461155,0.079
40890,428111,461155,0.004
40891,462227,461155,0.0041999999999999
40892,30695,461155,0.0125
40893,439052,461155,0.0029
40894,460196,461155,1.0
40895,176130,461156,0.01
40896,393554,461156,0.02
40897,393213,461156,0.0023
40898,449524,461156,0.2
40899,418110,461156,0.003
40900,208363,461156,0.003
40901,21072,461156,0.11
40902,442674,461156,0.0025
40903,421427,461156,0.028
40904,464785,461156,0.006
40905,408254,461156,0.02
40906,416196,461156,0.003
40907,451036,461157,0.003
40908,354243,461157,0.03
40909,464667,461157,0.1
40910,464665,461157,0.003
40911,464665,461157,0.003
40912,374826,461157,0.01
40913,21476,461157,0.15
40914,4554,461157,0.129
40915,429729,461157,0.01
40916,452950,461157,0.011
40917,462811,461157,0.015
40918,428433,461157,0.015
40919,461878,461157,0.0099
40920,395069,461157,0.01
40921,453337,461157,0.01
40922,457464,461157,0.002
40923,435205,461157,0.002
40924,453732,461157,0.023
40925,455289,461157,0.002
40926,454849,461157,0.0055
40927,462227,461157,0.006
40928,439596,461158,0.0044999999999999
40929,461081,461158,0.009
40930,363672,461158,0.4
40931,429144,461158,0.35
40932,374826,461158,0.002
40933,455775,461158,0.008
40934,448398,461158,0.025
40935,428046,461158,0.011
40936,445700,461158,0.09
40937,439596,461158,0.01
40938,344892,461158,0.0044
40939,462995,461158,0.01
40940,191406,461158,0.0085
40941,458288,461158,0.179
40942,432808,461158,0.55
40943,439594,461158,0.005
40944,409490,461158,0.01
40945,426255,461158,0.02
40946,456069,461158,0.01
40947,421427,461159,0.022
40948,435626,461159,0.02
40949,465182,461159,0.0055
40950,455983,461159,0.0101
40951,437592,461159,0.005
40952,441194,461159,0.005
40953,423098,461159,0.0033
40954,452563,461159,0.0034
40955,454717,461159,0.00379
40956,465190,461159,0.00379
40957,457597,461159,0.00379
40958,452973,461159,0.0038
40959,382461,461159,0.07
40960,172384,461159,0.01
40961,443110,461160,0.004
40962,452033,461160,0.01
40963,44991,461160,0.113
40964,216283,461160,0.009
40965,387482,461160,0.0206
40966,464802,461160,0.004
40967,424009,461160,0.008107
40968,396519,461160,0.003
40969,461518,461160,0.071
40970,462114,461160,0.0225
40971,440777,461161,0.05
40972,465251,461161,0.005
40973,462228,461161,0.089
40974,356666,461161,0.075
40975,464541,461161,0.004
40976,203223,461161,0.006
40977,446127,461161,0.0020999999999999
40978,464155,461161,0.002
40979,465049,461161,0.002
40980,353317,461161,0.0175
40981,416382,461161,0.1
40982,407454,461161,0.07
40983,414969,461161,0.055
40984,437448,461161,0.2
40985,462087,461161,0.0159
40986,167415,461162,0.003
40987,369609,461162,0.046
40988,432574,461162,0.0119
40989,383293,461162,0.003
40990,186209,461162,0.003
40991,419985,461162,0.4
40992,443142,461162,0.25
40993,447600,461162,0.007
40994,375240,461162,0.18
40995,424401,461162,0.1
40996,457750,461162,0.0365
40997,419484,461162,0.002
40998,424438,461162,0.0089
40999,429033,461162,0.0047
41000,365915,461162,0.005
41001,370087,461162,0.04
41002,443501,461163,0.0044999999999999
41003,450010,461163,0.0025
41004,449746,461163,0.0025
41005,462644,461163,0.0024999
41006,26142,461163,0.599
41007,429271,461163,0.0034
41008,461168,461163,0.003
41009,14954,461163,0.08
41010,415978,461163,0.1
41011,452452,461163,0.0025
41012,416196,461163,0.003
41013,449953,461163,0.0025
41014,446894,461163,0.0044999999999999
41015,445957,461163,0.0044
41016,381727,461163,0.1
41017,407597,461163,0.0125
41018,409719,461163,0.013
41019,432496,461163,0.0119996
41020,425078,461163,0.007
41021,465180,461163,0.00495
41022,428111,461163,0.008
41023,436901,461164,0.00441
41024,162208,461164,0.003
41025,455893,461164,0.003
41026,455028,461164,0.003
41027,144823,461164,0.0036
41028,1806,461164,1.85
41029,342167,461164,0.025
41030,392210,461164,0.0059
41031,436933,461164,0.006
41032,162830,461164,0.0038
41033,448130,461164,0.45
41034,387640,461164,0.15
41035,327400,461164,0.035
41036,452542,461164,0.025
41037,42983,461164,0.072
41038,201348,461164,0.013
41039,421653,461165,0.03
41040,436910,461165,0.1
41041,4601,461165,0.1
41042,452259,461165,0.003
41043,15012,461165,0.3
41044,461949,461165,0.26
41045,449685,461165,0.01
41046,175004,461165,0.2
41047,333251,461165,0.02
41048,396710,461165,0.01
41049,399883,461166,0.035
41050,380658,461166,0.0034
41051,375452,461166,0.006
41052,13251,461166,14.0
41053,4006,461166,0.09
41054,462793,461166,0.025
41055,187748,461166,0.007
41056,464566,461166,0.0037999
41057,42448,461166,0.06
41058,417440,461166,0.004
41059,57294,461166,0.019
41060,108733,461166,0.0024998
41061,464893,461167,0.002
41062,440088,461167,0.01
41063,457751,461167,0.0099
41064,427812,461167,0.01
41065,461203,461167,0.003
41066,442319,461167,0.005
41067,1864,461167,0.734
41068,445383,461167,0.0065
41069,146743,461167,0.012
41070,173674,461167,0.0034
41071,446918,461167,0.02
41072,457945,461167,0.008
41073,411448,461167,0.01
41074,70617,461167,0.0049
41075,170220,461167,0.017
41076,458461,461167,0.0029
41077,457325,461167,0.29
41078,465229,461167,0.055
41079,449020,461167,0.0149
41080,433136,461167,0.00303
41081,87048,461167,0.01
41082,425211,461167,0.014
41083,459379,461167,0.00259
41084,107714,461167,0.0158
41085,445245,461167,0.0028
41086,449529,461167,0.2
41087,421925,461167,0.003
41088,360636,461167,0.005
41089,465228,461168,0.003
41090,419102,461168,0.29
41091,445864,461168,0.03
41092,9859,461168,0.109
41093,425598,461168,0.006
41094,389604,461168,0.06
41095,464272,461168,0.021
41096,461631,461168,0.008
41097,439584,461168,0.01
41098,425705,461168,0.01
41099,459784,461168,0.01
41100,457653,461168,0.00303
41101,457651,461168,0.00303
41102,3407,461168,0.28
41103,455579,461168,0.005
41104,450639,461168,0.02
41105,28746,461168,0.056
41106,447327,461168,0.00303
41107,438996,461168,0.0099
41108,455868,461168,0.06
41109,400362,461168,0.014
41110,430363,461168,0.012
41111,416608,461169,0.029
41112,461574,461169,0.05
41113,444330,461169,0.039
41114,465180,461169,0.003
41115,454157,461169,0.005
41116,429496,461169,0.015
41117,408354,461169,0.014
41118,417307,461169,0.029
41119,445389,461169,0.07
41120,455507,461169,0.0048
41121,421810,461169,0.16
41122,428051,461169,0.02
41123,393169,461169,0.009
41124,432876,461169,0.0069
41125,448390,461169,0.02
41126,463236,461169,0.06
41127,465419,461169,0.018
41128,431423,461170,0.49
41129,458078,461170,0.006
41130,456806,461170,0.05
41131,451879,461170,0.022
41132,432586,461170,0.01
41133,455828,461170,0.35
41134,458680,461170,0.005
41135,129792,461170,0.153
41136,463246,461170,0.0025
41137,337395,461170,0.1
41138,456550,461170,0.028
41139,446138,461170,0.17
41140,459154,461170,0.015
41141,456208,461170,0.0025
41142,367385,461170,0.0036
41143,58314,461171,0.08
41144,420226,461171,0.0049
41145,462095,461171,0.01
41146,422275,461171,0.29
41147,458213,461171,0.022
41148,157175,461171,0.009499
41149,425069,461171,0.011
41150,428154,461171,0.01
41151,419923,461171,0.07
41152,1131,461171,0.58
41153,442132,461171,0.002
41154,358138,461171,0.0088
41155,197788,461171,0.008
41156,415233,461171,0.3
41157,9675,461172,0.15
41158,447321,461172,0.02
41159,465538,461172,0.017
41160,380425,461172,0.005
41161,458011,461172,0.039
41162,422216,461172,0.03
41163,368618,461172,0.006
41164,384057,461172,0.006
41165,465208,461173,0.01
41166,426370,461173,0.0059
41167,463978,461173,0.025
41168,1221,461173,4.5
41169,140527,461173,0.008
41170,1318,461173,0.8
41171,20183,461173,1.5
41172,450158,461174,0.002
41173,24260,461174,0.15
41174,140571,461174,0.008
41175,156032,461174,0.008
41176,156604,461174,0.008
41177,179536,461174,0.015
41178,381941,461174,0.0059
41179,463082,461174,2.0
41180,152773,461174,0.007
41181,427404,461174,0.0025
41182,147005,461175,0.01
41183,462020,461175,0.013
41184,434209,461175,0.009
41185,441272,461175,0.045
41186,443526,461175,0.00349
41187,442132,461175,0.0036
41188,216951,461175,0.0037
41189,160295,461175,0.004
41190,424334,461175,0.004
41191,176465,461175,0.004
41192,408210,461175,0.004
41193,454517,461175,0.0041999999999999
41194,28757,461176,0.099
41195,434672,461176,0.036
41196,427236,461176,0.0069
41197,189693,461176,0.0034
41198,441249,461176,0.005
41199,44482,461176,0.25
41200,444635,461176,0.06
