,free_win_rate,paid_win_rate,place,total_paid,win_rate,overall.first,overall.races,overall.second,overall.third,horse_id
0,3.57,0.0,21.43,0.0,3.57,1,28,2,3,486830
0,5.26,100.0,20.0,0.00768,10.0,2,20,0,2,486834
0,0.0,0.0,0.0,0.0,0.0,0,19,0,0,486835
0,1.35,0.0,6.76,0.0,1.35,1,74,2,2,486840
0,10.0,0.0,8.33,0.0036288,8.33,1,12,0,0,486841
0,10.44,2.99,33.86,0.77924389,7.28,23,316,40,44,486842
0,0.0,0.0,3.85,0.007525,0.0,0,26,1,0,486847
0,0.0,0.0,0.0,0.0,0.0,0,30,0,0,486851
0,7.14,0.0,27.34,0.0,7.03,9,128,14,12,486853
0,5.41,0.0,31.85,0.032676,4.44,6,135,20,17,486854
0,24.6,13.15,37.11,0.87189,16.63,69,415,38,47,486859
0,11.9,0.0,23.81,0.0,11.9,5,42,2,3,486863
0,11.67,0.0,23.33,0.0,11.67,7,60,3,4,486865
0,6.93,0.0,18.45,0.0,6.8,7,103,7,5,486866
0,0.0,0.0,15.79,0.007776,0.0,0,19,1,2,93650
0,10.41,7.81,26.87,0.0600742,10.2,82,804,82,52,355803
0,0.0,0.0,10.0,0.0,0.0,0,10,0,1,486881
0,2.04,0.0,26.0,0.0,2.0,1,50,3,9,486883
0,0.0,0.0,0.0,0.0,0.0,0,23,0,0,486884
0,1.47,0.0,10.29,0.0,1.47,1,68,1,5,486886
0,4.76,0.0,19.05,0.000425,4.76,1,21,2,1,355820
0,11.17,3.52,30.0,0.3155424,7.88,26,330,37,36,486895
0,2.5,0.0,22.5,0.0,2.5,1,40,1,7,486896
0,3.03,0.0,16.9,0.003585,2.82,2,71,3,7,93686
0,4.76,5.0,26.83,0.027666,4.88,6,123,11,16,93687
0,6.92,0.0,24.62,0.000285,6.92,9,130,13,10,355836
0,0.0,0.0,2.08,0.0,0.0,0,48,1,0,486910
0,2.38,0.0,14.29,0.0,2.38,1,42,3,2,486920
0,0.0,0.0,6.17,0.00612,0.0,0,81,1,4,486922
0,9.36,5.88,28.72,0.013656,9.04,17,188,16,21,355850
0,0.0,0.0,28.13,0.0,0.0,0,32,3,6,355852
0,13.21,0.0,34.67,0.01959,9.33,7,75,8,11,486925
0,4.55,0.0,23.53,0.0027648,2.94,1,34,4,3,93711
0,4.17,0.0,16.0,0.0,4.0,1,25,1,2,486928
0,2.86,0.0,22.86,0.0,2.86,1,35,4,3,486929
0,13.92,0.0,33.54,0.00540015,13.92,22,158,12,19,486930
0,0.0,0.0,9.76,0.0,0.0,0,41,2,2,486931
0,0.0,0.0,11.76,0.0,0.0,0,17,0,2,486932
0,0.0,0.0,11.76,0.009575,0.0,0,17,1,1,486933
0,1.05,0.0,22.52,0.00665,0.9,1,111,12,12,355860
0,0.0,0.0,0.0,0.0,0.0,0,15,0,0,486935
0,0.0,0.0,20.0,0.0,0.0,0,20,2,2,486936
0,5.3,0.0,15.91,0.0,5.3,7,132,8,6,486937
0,6.4,0.0,23.17,0.005625,6.18,16,259,23,21,355863
0,12.5,9.09,28.32,0.056211,11.5,13,113,13,6,355864
0,0.0,0.0,23.81,0.0,0.0,0,21,2,3,486940
0,0.0,0.0,0.0,0.0,0.0,0,16,0,0,486941
0,4.55,0.0,18.18,0.00169275,4.55,1,22,2,1,486942
0,8.47,8.05,25.79,0.44506455,8.25,63,764,81,53,93718
0,11.18,7.41,21.28,0.03148,10.64,20,188,12,8,355867
0,3.85,0.0,20.69,0.001545,3.45,1,29,1,4,355866
0,8.89,5.56,31.48,0.017949,8.33,9,108,9,16,486950
0,0.0,0.0,5.26,0.0,0.0,0,19,1,0,486957
0,0.0,0.0,11.9,0.000255,0.0,0,42,3,2,355886
0,0.0,0.0,0.0,0.0021201,0.0,0,7,0,0,486959
