,free_win_rate,paid_win_rate,place,total_paid,win_rate,overall.first,overall.races,overall.second,overall.third,horse_id
0,13.1,16.67,30.0,0.015151,13.33,12,90,9,6,468732
0,0.0,0.0,0.0,0.0,0.0,0,5,0,0,75517
0,8.33,0.0,15.79,0.00384,5.26,1,19,0,2,206590
0,7.14,0.0,23.91,0.0,6.52,3,46,4,4,468739
0,0.0,0.0,0.0,0.0,0.0,0,8,0,0,206601
0,12.88,0.0,32.1,0.046615,12.43,67,539,62,44,206605
0,9.86,0.0,29.58,0.006225,9.86,14,142,11,17,468750
0,0.0,0.0,16.67,0.0031,0.0,0,6,1,0,337677
0,2.5,0.0,12.5,0.00354,2.5,1,40,1,3,337682
0,16.67,12.33,33.16,0.0975411,15.03,29,193,13,22,337685
0,4.63,0.0,23.85,0.0139965,4.62,31,671,60,69,206622
0,9.62,10.0,28.28,0.013435,9.62,66,686,59,69,206625
0,6.75,11.39,27.55,0.528591,8.27,51,617,63,56,468771
0,5.97,0.0,23.27,0.00481,5.87,28,477,42,41,206628
0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,206631
0,18.75,0.0,26.32,0.006,15.79,3,19,1,1,468780
0,10.28,4.35,26.15,0.02526,9.23,12,130,11,11,468781
0,0.0,0.0,1.89,0.00021,0.0,0,53,0,1,337709
0,9.09,0.0,32.43,0.005274,8.11,3,37,5,4,75575
0,11.76,0.0,27.94,0.0,11.76,8,68,6,5,468794
0,0.0,0.0,6.25,0.0,0.0,0,16,1,0,468800
0,3.13,0.0,21.54,0.0,3.08,2,65,4,8,337730
0,10.64,0.0,26.24,0.0,10.64,15,141,12,10,468804
0,0.0,0.0,0.0,0.0,0.0,0,34,0,0,206663
0,14.1,0.0,37.02,0.06373885,13.62,32,235,32,23,468815
0,0.0,6.67,25.0,0.033131999999999995,3.57,1,28,1,5,75603
0,8.08,25.0,22.34,0.05067,8.16,69,846,61,59,206676
0,6.58,4.55,22.0,0.045453,6.4,16,250,15,24,75608
0,3.64,0.0,30.91,0.013415,3.64,2,55,9,6,206680
0,0.0,0.0,11.11,0.000825,0.0,0,9,1,0,206682
0,5.75,0.0,24.0,0.017067,5.0,5,100,9,10,468827
0,5.18,0.0,18.79,0.0,5.18,35,676,38,54,468828
0,4.76,5.26,18.99,0.10786846,4.81,20,416,23,36,468832
0,11.82,0.0,24.56,0.005325,11.4,13,114,4,11,468833
0,9.41,4.0,26.2,0.030096,9.07,36,397,39,29,206692
0,3.82,12.15,38.36,1.15264785,8.83,58,657,115,79,468842
0,4.74,0.0,20.95,0.01112,4.74,12,253,13,28,206699
0,0.0,0.0,10.64,0.00288,0.0,0,47,3,2,206702
0,14.49,0.0,38.46,0.02304,12.82,10,78,8,12,468849
0,7.73,0.0,28.72,0.04397535,7.18,14,195,21,21,468854
0,10.58,0.0,25.4,0.00204,10.58,40,378,41,15,206710
0,11.39,4.55,22.76,0.072528,8.94,11,123,8,9,468856
0,8.16,14.29,24.6,0.01766,8.33,21,252,26,15,206713
0,5.09,7.14,21.72,0.033216,5.33,13,244,24,16,468861
0,8.7,14.29,28.65,0.085734,10.94,21,192,13,21,468864
0,23.81,0.0,35.29,0.00834,14.71,5,34,4,3,468866
0,14.29,0.0,19.05,0.0,14.29,3,21,0,1,468867
0,13.22,0.0,28.95,0.004455,12.83,39,304,32,17,206726
0,16.57,10.73,31.9,0.8705732,12.93,60,464,49,39,468872
0,11.54,0.0,26.27,0.0157416,7.63,9,118,11,11,206729
0,6.09,6.94,23.71,0.106443,6.18,43,696,61,61,75657
0,12.85,11.43,27.46,0.06382985,12.68,36,284,21,21,468886
0,4.17,0.0,20.83,0.01494,4.17,1,24,3,1,468892
0,0.0,0.0,16.22,0.00545,0.0,0,74,8,4,468897
0,10.47,0.0,33.72,0.0119424,10.47,9,86,9,11,468899
0,7.73,6.52,27.67,0.58250355,7.12,26,365,37,38,468904
0,7.59,0.0,27.04,0.115317,7.34,35,477,44,50,206783
0,12.41,0.0,27.33,0.037305,12.0,18,150,13,10,206784
0,13.26,8.93,27.08,0.1113464,11.57,50,432,40,27,75719
0,3.91,0.0,24.9,0.01915,3.89,10,257,20,34,206792
0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,206796
0,19.19,16.22,35.26,0.41980956,17.92,31,173,18,12,468943
0,3.43,6.94,30.07,0.2009574,4.35,12,276,34,37,468949
0,0.0,0.0,28.57,0.0,0.0,0,28,2,6,206810
0,0.0,0.0,0.0,0.0,0.0,0,21,0,0,468957
0,0.0,0.0,0.0,0.0,0.0,0,23,0,0,468961
0,0.0,0.0,0.0,0.0,0.0,0,2,0,0,468962
0,5.63,0.0,26.71,0.0,5.59,9,161,10,24,468965
0,12.09,12.64,26.97,0.197807,12.36,22,178,14,12,75761
0,6.32,1.45,34.76,0.36282266,4.27,7,164,23,27,468977
0,14.17,9.48,40.19,0.4839209,12.66,91,719,107,91,468979
0,10.65,6.09,25.98,0.149766,9.06,30,331,31,25,468980
0,1.67,0.0,10.96,0.00192,1.37,1,73,4,3,75766
0,4.0,0.0,25.97,0.001335,3.9,3,77,4,13,206838
0,12.61,0.0,28.33,0.01166,12.45,29,233,23,14,206840
0,0.0,25.0,24.62,0.010265,1.54,1,65,10,5,337911
0,17.12,11.11,28.86,0.1053,14.43,29,201,16,13,468988
0,5.26,0.0,23.68,0.0,5.26,2,38,2,5,468994
0,4.35,0.0,13.04,0.0,4.35,2,46,2,2,468995
0,6.25,4.32,23.5,0.3722106,4.61,10,217,17,24,469002
0,13.33,8.57,15.38,0.026213,10.77,7,65,2,1,337932
0,0.0,0.0,18.18,0.0024,0.0,0,22,1,3,337933
0,6.02,0.0,31.33,0.00169275,6.02,5,83,7,14,469006
0,0.0,0.0,0.0,0.0,0.0,0,18,0,0,75791
0,3.57,0.0,25.0,0.0,3.57,1,28,2,4,469008
0,5.37,7.41,28.88,0.0708756,5.6,13,232,26,28,75790
0,9.09,0.0,27.27,0.0,9.09,2,22,3,1,469017
0,2.17,0.0,13.04,0.0,2.17,1,46,3,2,337951
0,13.28,0.0,30.0,0.0111546,13.08,17,130,9,13,469025
0,1.85,0.0,5.56,0.0,1.85,1,54,1,1,337954
0,7.23,0.0,15.12,0.00027,6.98,6,86,2,5,337955
0,16.0,0.0,30.77,0.00494,15.38,4,26,2,2,337956
0,9.84,7.14,20.43,0.031666,9.68,45,465,27,23,337957
0,0.0,0.0,15.38,0.0,0.0,0,39,2,4,337958
0,11.23,0.0,30.85,0.0286132,10.45,21,201,26,15,469035
0,0.0,0.0,7.14,0.0,0.0,0,14,0,1,206896
0,0.4,0.0,1.61,0.0,0.4,1,248,0,3,206900
0,9.71,5.88,29.77,0.25893045,8.95,46,514,55,52,469045
0,2.31,14.29,10.22,0.02166,2.92,4,137,4,6,469046
0,9.47,6.25,29.19,0.04672352,9.19,17,185,15,22,469047
0,12.25,7.06,25.5,1.2835235,8.92,63,706,62,55,469048
0,0.0,0.0,16.07,0.0,0.0,0,56,2,7,469049
0,15.53,9.09,36.05,0.03737753,15.12,26,172,17,19,469052
0,8.64,5.88,24.66,0.10806225,8.57,57,665,49,58,337981
0,0.0,0.0,3.85,0.0,0.0,0,26,1,0,206909
0,7.02,8.33,17.12,0.10198,7.07,26,368,17,20,337980
0,2.08,0.0,22.45,0.00321,2.04,2,98,7,13,469057
0,1.92,0.0,15.33,0.023354999999999997,1.78,8,450,29,32,75848
0,10.34,0.0,27.12,0.00487,10.17,6,59,5,5,337993
0,5.02,0.0,20.27,0.00744,4.95,11,222,14,20,469067
0,11.76,0.0,21.62,0.00216,10.81,4,37,2,2,469068
0,2.7,0.0,10.81,0.0,2.7,1,37,3,0,469069
0,15.75,0.0,33.33,0.06547934,15.5,40,258,27,19,469072
0,11.62,9.5,26.86,0.8625424,10.76,159,1478,134,104,75858
0,6.6,0.0,26.51,0.01166,6.19,39,630,62,66,206931
0,14.05,1.82,39.17,0.22159074,11.25,27,240,37,30,469079
0,15.15,1.92,38.98,0.36203075,9.32,11,118,10,25,469084
0,0.0,0.0,10.0,0.00102,0.0,0,30,1,2,206944
0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,206946
0,4.35,12.0,23.96,0.076212,5.15,37,718,57,78,75875
0,6.9,0.0,20.59,0.00756,5.88,2,34,0,5,469093
0,2.5,0.0,5.0,0.0,2.5,1,40,1,0,338024
0,2.86,0.0,16.19,0.0,2.86,3,105,7,7,469097
0,12.41,11.31,26.67,0.1490742,11.92,59,495,41,32,75883
0,3.3,0.0,26.09,0.0054,3.26,3,92,6,15,469099
0,0.0,0.0,7.14,0.0,0.0,0,14,0,1,469101
0,7.14,0.0,14.29,0.0021201,7.14,2,28,0,2,469102
0,6.59,4.76,32.98,0.026226,6.38,12,188,20,30,469103
0,7.55,2.91,29.74,1.30752202,4.98,31,622,68,86,469104
0,20.0,14.29,34.38,0.020352,18.75,6,32,3,2,469105
0,4.23,0.0,20.83,0.01548,4.17,3,72,5,7,469106
0,9.09,100.0,28.31,0.00906,9.64,16,166,16,15,206965
0,8.52,6.17,29.91,1.39125054,7.81,117,1498,159,172,75895
0,14.29,0.0,28.57,0.004135,14.29,2,14,1,1,206967
0,8.89,0.0,35.94,0.028566,6.25,4,64,9,10,469113
0,9.09,9.09,26.14,0.017868,9.09,8,88,7,8,75899
0,2.33,9.91,23.58,0.3527546,7.86,25,318,28,22,75902
0,5.56,0.0,35.19,0.03261479,5.56,3,54,4,12,469119
0,2.0,0.0,22.22,0.006312,1.85,1,54,4,7,469124
0,5.47,7.04,24.49,0.5232124,6.12,21,343,35,28,469132
0,0.0,0.0,8.33,0.003125,0.0,0,12,1,0,206989
0,0.0,0.0,0.0,0.0,0.0,0,9,0,0,469134
0,11.43,3.13,30.99,0.097056,10.33,25,242,26,24,469135
0,8.96,0.0,28.92,0.0573672,7.23,6,83,9,9,469141
0,8.75,4.6,26.69,0.053179,8.01,39,487,55,36,75925
0,9.35,4.76,37.15,0.0297936,8.68,25,288,40,42,469143
0,1.61,0.0,14.1,0.02148,1.28,1,78,5,5,469145
0,4.55,0.0,26.6,0.0178995,4.26,12,282,29,34,207002
0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,338074
0,0.0,0.0,14.29,0.004375,0.0,0,21,1,2,207005
0,3.57,0.0,17.54,0.00054,3.51,2,57,3,5,207006
0,0.0,0.0,13.79,0.000555,0.0,0,29,2,2,207007
0,1.14,0.0,19.32,0.0,1.14,1,88,6,10,469152
0,16.26,0.0,33.74,0.0276066,14.95,74,495,46,47,207008
0,7.24,0.0,25.66,0.00347,7.24,11,152,12,16,207012
0,2.54,0.0,22.88,0.0,2.54,6,236,21,27,338084
0,23.39,13.46,29.82,0.265602,18.86,43,228,12,13,469161
0,6.49,0.0,24.18,0.0,5.49,5,91,10,7,75950
0,11.38,13.75,31.58,0.1710612,12.15,30,247,24,24,469167
0,8.92,0.0,24.45,0.0306606,8.08,77,953,71,85,207025
0,9.8,0.0,25.49,0.0084249,9.8,5,51,5,3,469171
0,4.04,0.0,16.19,0.00051,3.81,4,105,7,6,207030
0,11.21,7.14,27.69,0.018504,10.77,14,130,9,13,469178
0,6.77,1.33,26.9,0.05136,6.2,44,710,66,81,75962
0,12.0,11.49,26.28,0.15924,11.68,16,137,14,6,75969
0,9.49,14.95,27.52,0.284972,10.71,51,476,37,43,207042
0,12.73,6.9,36.9,0.05474565,10.71,9,84,7,15,469188
0,3.52,0.0,21.83,0.00291,3.52,10,284,20,32,207044
0,3.23,0.0,3.23,0.0,3.23,1,31,0,0,207047
0,4.0,0.0,23.53,0.009365,3.92,2,51,4,6,469192
0,8.48,0.0,28.18,0.017345,7.73,14,181,14,23,338122
0,0.0,2.02,16.94,0.2291676,1.61,2,124,10,9,469208
0,0.0,0.0,0.0,0.0,0.0,0,8,0,0,469210
0,0.0,0.0,0.0,0.0,0.0,0,8,0,0,469211
0,0.0,0.0,0.0,0.0,0.0,0,10,0,0,469212
0,0.0,0.0,0.0,0.0,0.0,0,11,0,0,469213
0,0.0,0.0,24.14,0.000795,0.0,0,29,1,6,207070
0,11.08,6.12,24.71,0.10013782,10.53,46,437,33,29,469214
0,0.0,0.0,0.0,0.0,0.0,0,6,0,0,469215
0,0.0,0.0,0.0,0.0,0.0,0,5,0,0,469216
0,9.38,0.0,10.87,0.00612,6.52,3,46,1,1,469218
0,1.56,0.0,24.69,0.03340205,1.23,1,81,8,11,469219
0,11.54,11.39,33.59,0.2293499,11.45,15,131,15,14,469220
0,0.0,0.0,0.0,0.0,0.0,0,24,0,0,207076
0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,207074
0,15.5,0.0,27.88,0.031035,14.9,31,208,13,14,207079
0,3.85,0.0,20.37,0.0,3.7,2,54,1,8,207080
0,8.55,0.0,25.19,0.00873,8.4,55,655,50,60,207082
0,8.74,0.0,43.81,0.03810355,8.57,9,105,16,21,469232
0,11.32,0.0,23.33,0.0030498,10.0,6,60,2,6,207088
0,0.0,0.0,7.69,0.00027,0.0,0,13,0,1,207091
0,10.23,0.0,25.41,0.022944,9.94,18,181,17,11,469237
0,2.78,0.0,18.42,0.0,2.63,1,38,5,1,469242
0,5.6,0.0,23.2,0.000925,5.6,7,125,15,7,207100
0,5.8,0.0,22.88,0.0132108,5.23,8,153,12,15,469245
0,9.19,0.0,21.58,0.00495,8.56,25,292,20,18,469252
0,2.94,0.0,20.0,0.00192,2.86,1,35,3,3,469253
0,10.38,0.0,31.13,0.005325,10.38,11,106,13,9,469254
0,13.93,10.77,37.43,0.48534499,12.83,24,187,26,20,469256
0,7.83,0.0,23.5,0.0,7.83,17,217,14,20,207112
0,0.0,0.0,0.0,0.0,0.0,0,14,0,0,76045
0,10.55,0.0,24.04,0.002085,10.1,21,208,16,13,207119
0,10.36,4.0,22.67,0.041988,9.72,24,247,22,10,469270
0,4.65,0.0,25.79,0.0241,4.52,10,221,19,28,76056
0,0.0,0.0,0.0,0.0,0.0,0,8,0,0,469273
0,4.44,0.0,24.35,0.00972,4.15,8,193,16,23,469275
0,4.76,5.89,25.17,1.3972119,5.48,47,858,81,88,469277
0,18.37,0.0,33.03,0.0245073,16.51,18,109,11,7,469278
0,5.61,6.25,20.33,0.036616,5.69,7,123,12,6,469288
0,8.02,4.9,27.54,0.099766,6.56,20,305,30,34,76075
0,11.67,11.76,27.27,0.016779,11.69,9,77,6,6,76082
0,0.0,14.29,26.47,0.031266,8.82,3,34,1,5,76084
0,7.69,0.0,23.08,0.00321,7.69,1,13,1,1,469303
0,5.88,0.0,23.81,0.01005085,4.76,2,42,2,6,469304
0,4.93,0.0,21.23,0.0,4.79,7,146,7,17,469307
0,8.53,3.23,21.89,0.054705,8.28,56,676,33,59,338238
0,3.41,0.0,36.96,0.00532425,3.26,3,92,13,18,469312
0,5.24,0.0,22.27,0.0,5.21,11,211,14,22,469313
0,7.0,8.76,26.48,0.9052262,7.7,112,1454,139,134,76104
0,7.81,0.0,12.12,0.0,7.58,5,66,1,2,469324
0,10.62,0.0,23.38,0.003075,10.39,24,231,14,16,207182
0,1.04,0.0,14.58,0.0,1.04,1,96,8,5,469327
0,0.0,0.0,50.0,0.005475,0.0,0,4,1,1,469328
0,12.69,12.9,32.81,0.42783885,12.81,41,320,33,31,469329
0,0.0,0.0,4.35,0.0,0.0,0,23,1,0,469332
0,10.19,0.0,32.41,0.00363,10.19,11,108,8,16,469333
0,13.79,0.0,30.3,0.02256,12.12,4,33,5,1,469335
0,9.52,0.0,27.27,0.0,9.09,10,110,13,7,469337
0,21.05,0.0,31.58,0.0056,21.05,12,57,4,2,469338
0,11.36,9.72,26.9,0.390032,10.97,146,1331,125,87,76123
0,5.71,0.0,21.43,0.001885,5.71,4,70,7,4,338265
0,4.0,0.0,22.14,0.045272,3.82,10,262,22,26,469341
0,12.77,16.37,28.79,1.169534,14.22,121,851,66,58,207198
0,8.13,0.0,24.39,0.0020646,8.13,10,123,8,12,207201
0,14.29,0.0,20.37,0.0196,11.11,6,54,2,3,338276
0,8.33,8.7,27.61,0.040389,8.34,84,1007,99,95,207210
0,1.49,0.0,2.99,0.0,1.49,1,67,1,0,207215
0,0.0,0.0,16.0,0.0,0.0,0,25,1,3,469361
0,6.52,0.0,23.91,0.0,6.52,3,46,4,4,469377
0,2.27,0.0,20.3,0.0,2.26,3,133,13,11,469382
0,0.0,0.0,0.0,0.0,0.0,0,50,0,0,207240
0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,207243
0,9.63,0.0,29.2,0.00774,9.49,13,137,14,13,207245
0,5.56,0.0,10.81,0.0,5.41,2,37,1,1,207253
0,5.31,0.0,15.04,0.001135,5.31,6,113,6,5,207255
0,5.56,8.4,29.48,0.42372,7.51,13,173,20,18,469404
0,11.11,0.0,11.11,0.0,11.11,3,27,0,0,207260
0,1.79,0.0,17.81,0.029061,1.37,1,73,4,8,469406
0,2.5,0.0,9.76,0.00045,2.44,1,41,1,2,207262
0,7.45,0.0,20.61,0.0713028,5.34,7,131,11,9,469409
0,7.84,0.0,23.53,0.0,7.84,4,51,4,4,469410
0,0.0,0.0,3.23,0.0,0.0,0,31,1,0,207266
0,3.41,5.13,19.33,0.027774,3.53,19,538,38,47,76198
0,12.23,5.85,40.0,1.6006237,10.53,229,2175,335,306,76201
0,15.44,6.9,25.16,0.0423498,14.65,46,314,23,10,207277
0,13.33,0.0,13.33,0.00114,13.33,2,15,0,0,207283
0,8.06,0.0,22.63,0.00027,7.65,25,327,25,24,338363
0,10.87,8.36,31.8,0.64338955,10.34,148,1431,153,154,338366
0,6.74,10.2,22.03,0.0766,7.49,17,227,18,15,338368
0,7.14,0.0,25.34,0.01179255,6.85,10,146,12,15,469447
0,6.12,0.0,25.38,0.010835,6.09,12,197,18,20,207306
0,7.14,0.0,33.33,0.00024,6.67,1,15,2,2,207308
0,2.44,0.0,19.64,0.003087,1.79,1,56,6,4,76239
0,7.5,0.0,30.0,0.0,7.5,3,40,5,4,469457
0,0.0,0.0,0.0,0.0,0.0,0,8,0,0,207313
0,0.0,0.0,23.53,0.0,0.0,0,17,2,2,469459
0,7.79,0.0,27.27,0.0,7.79,6,77,10,5,469463
0,0.0,0.0,0.0,0.0,0.0,0,7,0,0,207322
0,0.0,0.0,0.0,0.0,0.0,0,14,0,0,207323
0,7.59,0.0,25.3,0.00467,7.23,6,83,8,7,207327
0,13.85,15.09,38.14,0.211062,14.41,17,118,15,13,469475
0,0.0,0.0,7.5,0.0,0.0,0,40,3,0,207332
0,0.0,0.0,26.92,0.00366,0.0,0,26,1,6,469480
0,0.0,0.0,27.42,0.0,0.0,0,62,4,13,469482
0,8.72,0.0,26.67,0.00186,8.72,17,195,15,20,207342
0,2.27,0.0,13.33,0.0,2.22,1,45,2,3,469488
0,2.08,0.0,16.33,0.0,2.04,2,98,5,9,338418
0,11.36,15.0,25.0,0.0293832,12.04,13,108,4,10,469491
0,0.0,0.0,18.18,0.0,0.0,0,11,1,1,469493
0,7.69,0.0,7.69,0.0,7.69,1,13,0,0,338422
0,7.19,20.0,27.08,0.011208,7.38,24,325,28,36,469499
0,6.84,5.41,32.02,0.24717423,6.14,14,228,22,37,469501
0,1.28,0.0,14.1,0.00114,1.28,1,78,4,6,207358
0,0.0,0.0,9.68,0.0036,0.0,0,93,4,5,469503
0,0.0,0.0,6.52,0.0,0.0,0,46,1,2,469504
0,0.0,0.0,10.0,0.0,0.0,0,10,1,0,338434
0,7.87,0.0,20.0,0.00383,7.78,7,90,5,6,207363
0,3.2,0.0,20.0,0.0,3.2,4,125,7,14,469509
0,0.0,0.0,0.0,0.0,0.0,0,12,0,0,469512
0,11.63,3.85,28.99,0.112417,8.7,6,69,12,2,469513
0,15.79,33.33,45.45,0.0165,18.18,4,22,4,2,338443
0,13.89,5.71,30.84,0.047766,11.21,12,107,9,12,207372
0,6.32,5.56,22.49,0.03536,6.23,18,289,21,26,338444
0,10.39,0.0,29.29,0.05533899,8.08,8,99,10,11,469517
0,13.57,7.32,28.73,0.0467424,12.15,22,181,15,15,207380
0,0.0,0.0,4.76,0.0,0.0,0,42,0,2,207383
0,3.56,16.57,38.64,1.590255,12.17,91,748,112,86,469528
0,3.23,0.0,28.13,0.007585,3.13,1,32,3,5,207392
0,9.41,1.79,28.37,0.1282728,6.38,9,141,18,13,469538
0,1.37,0.0,17.81,0.0,1.37,1,73,7,5,469544
0,4.72,0.0,25.3,0.032628,4.42,11,249,16,36,469546
0,0.0,0.0,0.0,0.0,0.0,0,13,0,0,469548
0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,469551
0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,469552
0,3.45,0.0,3.45,0.0,3.45,1,29,0,0,469553
0,9.2,8.33,23.22,0.03467,9.0,19,211,16,14,338482
0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,469554
0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,469556
0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,469559
0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,469560
0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,469561
0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,469562
0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,469564
0,7.35,0.0,33.33,0.0,7.25,5,69,9,9,469565
0,0.0,0.0,0.0,0.0,0.0,0,4,0,0,207425
0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,469577
0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,469579
0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,469580
0,15.85,4.35,41.9,0.07548313,13.33,14,105,14,16,469582
0,2.73,0.0,20.0,0.00284228,2.73,3,110,5,14,469583
0,11.25,0.0,26.83,0.0024,10.98,9,82,3,10,338512
0,10.71,8.89,26.73,0.124638,9.9,10,101,8,9,469590
0,0.0,0.0,9.21,0.00354,0.0,0,76,5,2,469592
0,6.48,0.0,23.48,0.00215895,6.09,7,115,9,11,207450
0,4.35,0.0,21.74,0.0,4.35,4,92,10,6,469596
0,8.0,0.0,23.08,0.00204,7.69,2,26,3,1,207454
0,11.93,12.5,26.5,0.03432,12.0,24,200,14,15,207455
0,11.44,15.18,26.38,0.1748692,12.02,87,724,60,44,207457
0,0.0,0.0,0.0,0.0,0.0,0,2,0,0,469602
0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,469603
0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,469604
0,11.71,8.7,25.29,0.0765204,11.52,128,1111,74,79,207461
0,0.0,0.0,0.0,0.0,0.0,0,18,0,0,469610
0,6.72,0.0,18.05,0.008208,6.02,8,133,6,10,469611
0,6.0,0.0,28.71,0.0,5.94,6,101,10,13,469612
0,2.67,0.0,34.18,0.0,2.53,2,79,10,15,469613
0,0.0,0.0,0.0,0.0,0.0,0,9,0,0,469614
0,8.32,8.77,24.54,0.052251,8.36,45,538,50,37,207467
0,1.19,0.0,8.24,0.0,1.18,1,85,3,3,469616
0,6.15,11.86,23.57,0.1660088,8.42,25,297,22,23,76400
0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,469619
0,0.0,0.0,0.0,0.0,0.0,0,8,0,0,469621
0,0.0,0.0,0.0,0.0,0.0,0,5,0,0,469622
0,0.0,0.0,0.0,0.0,0.0,0,5,0,0,469623
0,6.72,0.0,24.24,0.0048,6.71,31,462,26,55,207477
0,18.71,13.04,42.13,0.25096358,17.98,32,178,25,18,469625
0,5.88,0.0,17.65,0.00084,5.88,1,17,2,0,207481
0,5.56,0.0,13.51,0.000495,5.41,2,37,1,2,207487
0,0.0,0.0,7.69,0.000375,0.0,0,13,0,1,207496
0,10.61,0.0,27.07,0.03132,10.53,14,133,15,7,469644
0,5.69,20.0,28.13,0.01704,6.25,8,128,13,15,207501
0,3.67,0.0,19.94,0.0,3.65,13,356,24,34,338578
0,5.65,7.69,23.68,0.004728,5.79,11,190,18,16,207509
0,9.32,2.78,31.99,0.0806056,8.46,23,272,31,33,469654
0,7.2,15.0,22.22,0.052461,7.78,21,270,13,26,338583
0,0.0,0.0,19.57,0.0,0.0,0,92,8,10,338582
0,13.2,0.0,25.0,0.043795,13.0,26,200,14,10,338585
0,0.0,0.0,0.0,0.0,0.0,0,31,0,0,469658
0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,469659
0,7.14,50.0,22.22,0.016363,8.33,6,72,5,5,338591
0,0.0,0.0,12.5,0.00021,0.0,0,8,0,1,338592
0,0.0,0.0,40.0,0.0,0.0,0,5,1,1,207521
0,0.0,0.0,0.0,0.0,0.0,0,7,0,0,469667
0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,469668
0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,469669
0,0.0,0.0,0.0,0.0,0.0,0,38,0,0,469670
0,2.71,0.0,20.85,0.01760525,2.61,8,307,20,36,207527
0,11.83,0.0,26.98,0.0,11.64,22,189,17,12,207526
0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,469673
0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,469674
0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,469677
0,1.72,0.0,21.55,0.00405,1.72,2,116,13,10,207533
0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,469681
0,0.0,0.0,0.0,0.0,0.0,0,7,0,0,469687
0,0.0,0.0,0.0,0.0,0.0,0,10,0,0,469688
0,0.0,0.0,0.0,0.0,0.0,0,7,0,0,469689
0,5.69,0.0,24.11,0.001375,5.65,19,336,27,35,207545
0,0.0,0.0,0.0,0.0,0.0,0,14,0,0,469691
0,4.08,0.0,23.08,0.009516,3.85,4,104,11,9,469692
0,3.88,3.53,27.42,0.36172,3.68,11,299,31,40,469693
0,0.0,0.0,0.0,0.0,0.0,0,2,0,0,469698
0,0.0,0.0,0.0,0.0,0.0,0,18,0,0,469699
0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,469701
0,0.0,0.0,0.0,0.0,0.0,0,15,0,0,469703
0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,469704
0,9.45,7.69,25.1,0.0439257,9.36,47,502,39,40,207560
0,2.19,2.94,15.2,0.153444,2.36,7,296,17,21,469709
0,0.0,0.0,0.0,0.0,0.0,0,4,0,0,469711
0,7.14,18.35,28.26,3.2176086,12.84,293,2282,190,162,207568
0,9.09,2.6,24.75,0.1962348,8.25,49,594,57,41,207569
0,0.0,0.0,0.0,0.0,0.0,0,6,0,0,469714
0,0.0,0.0,0.0,0.0,0.0,0,50,0,0,469715
0,7.23,0.0,25.75,0.0,7.19,12,167,14,17,207572
0,3.89,2.78,23.61,0.2195882,3.7,24,648,52,77,338640
0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,469718
0,0.0,0.0,0.0,0.0,0.0,0,16,0,0,469719
0,4.67,6.67,21.21,0.015243,4.85,8,165,12,15,76503
0,0.0,0.0,0.0,0.0,0.0,0,5,0,0,469721
0,6.72,0.0,23.91,0.00316,6.52,9,138,12,12,338645
0,31.03,11.43,43.75,0.122419,20.31,13,64,10,5,76507
0,0.0,0.0,0.0,0.0,0.0,0,3,0,0,469724
0,0.0,0.0,0.0,0.0,0.0,0,12,0,0,469725
0,7.56,5.67,22.69,0.223706,7.22,57,789,59,63,207579
0,13.82,4.55,25.37,0.045845,12.32,50,406,35,18,207583
0,16.33,0.0,32.65,0.0,16.33,8,49,3,5,469728
0,6.87,0.0,17.53,0.021002,5.84,9,154,11,7,207580
0,13.73,0.0,25.49,0.0,13.73,7,51,4,2,469730
0,11.11,0.0,26.09,0.000735,10.87,5,46,4,3,207584
0,6.0,0.0,24.53,0.0077,5.66,3,53,5,5,469732
0,9.09,0.0,16.67,0.0,8.33,1,12,1,0,469741
0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,207603
