,timestamp,eth_price
4619,460451,1057.16
4620,460452,1064.76
4621,460453,1071.66
4622,460454,1066.63
4623,460455,1074.96
4624,460456,1074.77
4625,460457,1082.11
4626,460458,1075.13
4627,460459,1060.31
4628,460460,1040.32
4629,460461,1046.27
4630,460462,1039.76
4631,460463,1041.87
4632,460464,1037.36
4633,460465,1041.7
4634,460466,1045.95
4635,460467,1055.78
4636,460468,1051.27
4637,460469,1050.8
4638,460470,1057.69
4639,460471,1060.66
4640,460472,1068.55
4641,460473,1075.49
4642,460474,1072.77
4643,460475,1071.25
4644,460476,1081.08
4645,460477,1028.2
4646,460478,1040.76
4647,460479,1065.53
4648,460480,1059.28
4649,460481,1072.61
4650,460482,1093.39
4651,460483,1089.91
4652,460484,1075.55
4653,460485,1075.66
4654,460486,1089.55
4655,460487,1085.53
4656,460488,1114.17
4657,460489,1113.18
4658,460490,1112.64
4659,460491,1111.29
4660,460492,1111.79
4661,460493,1105.07
4662,460494,1105.26
4663,460495,1101.47
4664,460496,1096.79
4665,460497,1083.74
4666,460498,1088.25
4667,460499,1086.4
4668,460500,1080.51
4669,460501,1085.94
4670,460502,1083.87
4671,460503,1096.23
4672,460504,1140.17
4673,460505,1139.74
4674,460506,1195.11
4675,460507,1194.09
4676,460508,1193.06
4677,460509,1192.69
4678,460510,1181.17
4679,460511,1186.52
4680,460512,1192.58
4681,460513,1181.44
4682,460514,1208.78
4683,460515,1194.98
4684,460516,1198.99
4685,460517,1192.12
4686,460518,1207.0
4687,460519,1197.36
4688,460520,1211.17
4689,460521,1204.88
4690,460522,1218.03
4691,460523,1219.61
4692,460524,1210.57
4693,460525,1227.06
4694,460526,1221.15
4695,460527,1227.64
4696,460528,1221.67
4697,460529,1211.45
4698,460530,1221.22
4699,460531,1254.4
4700,460532,1266.1
4701,460533,1256.37
4702,460534,1256.31
4703,460535,1248.79
4704,460536,1231.01
4705,460537,1212.56
4706,460538,1219.95
4707,460539,1219.56
4708,460540,1222.05
4709,460541,1221.84
4710,460542,1206.61
4711,460543,1197.93
4712,460544,1197.06
4713,460545,1198.01
4714,460546,1196.99
4715,460547,1197.78
4716,460548,1197.81
4717,460549,1214.91
4718,460550,1234.47
4719,460551,1244.79
4720,460552,1274.33
4721,460553,1358.39
4722,460554,1327.74
4723,460555,1333.81
4724,460556,1333.81
4725,460557,1333.81
4726,460558,1345.5
4727,460559,1357.66
4728,460560,1355.59
4729,460561,1363.33
4730,460562,1338.34
4731,460563,1342.92
4732,460564,1353.28
4733,460565,1351.42
4734,460566,1351.33
4735,460567,1374.3
4736,460568,1361.31
4737,460569,1366.78
4738,460570,1356.2
4739,460571,1357.23
4740,460572,1363.13
4741,460573,1354.93
4742,460574,1338.54
4743,460575,1350.78
4744,460576,1351.58
4745,460577,1344.57
4746,460578,1327.24
4747,460579,1335.68
4748,460580,1347.62
4749,460581,1343.98
4750,460582,1365.19
4751,460583,1359.9
4752,460584,1338.24
4753,460585,1347.96
4754,460586,1359.26
4755,460587,1412.31
4756,460588,1406.1
4757,460589,1412.64
4758,460590,1433.22
4759,460591,1453.82
4760,460592,1466.87
4761,460593,1478.0
4762,460594,1483.89
4763,460595,1484.94
4764,460596,1478.69
4765,460597,1485.1
4766,460598,1474.78
4767,460599,1485.13
4768,460600,1521.16
4769,460601,1495.64
4770,460602,1468.97
4771,460603,1474.7
4772,460604,1471.97
4773,460605,1470.96
4774,460606,1486.84
4775,460607,1514.21
4776,460608,1581.06
4777,460609,1560.08
4778,460610,1527.39
4779,460611,1523.62
4780,460612,1516.05
4781,460613,1519.87
4782,460614,1530.06
4783,460615,1518.04
4784,460616,1510.55
4785,460617,1534.84
4786,460618,1533.27
4787,460619,1541.74
4788,460620,1541.88
4789,460621,1560.81
4790,460622,1559.51
4791,460623,1547.81
4792,460624,1540.64
4793,460625,1564.75
4794,460626,1574.92
4795,460627,1572.32
4796,460628,1561.08
4797,460629,1559.41
4798,460630,1575.99
4799,460631,1563.5
4800,460632,1542.44
4801,460633,1522.75
4802,460634,1539.9
4803,460635,1546.53
4804,460636,1561.92
4805,460637,1562.18
4806,460638,1568.46
4807,460639,1570.09
4808,460640,1531.19
4809,460641,1532.34
4810,460642,1550.8
4811,460643,1592.63
4812,460644,1603.11
4813,460645,1602.32
4814,460646,1590.33
4815,460647,1606.17
4816,460648,1597.04
4817,460649,1558.28
4818,460650,1545.67
4819,460651,1560.77
4820,460652,1551.7
4821,460653,1521.04
4822,460654,1545.66
4823,460655,1526.77
4824,460656,1521.83
4825,460657,1527.91
4826,460658,1530.59
4827,460659,1488.87
4828,460660,1487.93
4829,460661,1485.39
4830,460662,1492.17
4831,460663,1475.14
4832,460664,1487.97
4833,460665,1490.19
4834,460666,1511.14
4835,460667,1497.47
4836,460668,1489.07
4837,460669,1506.18
4838,460670,1505.14
4839,460671,1499.66
4840,460672,1511.08
4841,460673,1558.59
4842,460674,1536.27
4843,460675,1543.83
4844,460676,1579.11
4845,460677,1585.54
4846,460678,1589.72
4847,460679,1576.37
4848,460680,1575.56
4849,460681,1589.55
4850,460682,1576.35
4851,460683,1563.89
4852,460684,1561.68
4853,460685,1569.87
4854,460686,1590.25
4855,460687,1596.49
4856,460688,1601.81
4857,460689,1619.99
4858,460690,1631.01
4859,460691,1624.67
4860,460692,1639.24
4861,460693,1625.85
4862,460694,1599.95
4863,460695,1612.43
4864,460696,1575.13
4865,460697,1581.04
4866,460698,1569.56
4867,460699,1575.13
4868,460700,1526.37
4869,460701,1527.06
4870,460702,1538.94
4871,460703,1539.92
4872,460704,1536.95
4873,460705,1544.56
4874,460706,1552.1
4875,460707,1566.89
4876,460708,1571.39
4877,460709,1587.27
4878,460710,1581.12
4879,460711,1581.46
4880,460712,1578.47
4881,460713,1550.3
4882,460714,1560.44
4883,460715,1543.37
4884,460716,1522.38
4885,460717,1520.69
4886,460718,1533.09
4887,460719,1520.49
4888,460720,1523.7
4889,460721,1518.81
4890,460722,1501.17
4891,460723,1499.04
4892,460724,1513.48
4893,460725,1525.28
4894,460726,1516.54
4895,460727,1542.15
4896,460728,1548.91
4897,460729,1565.16
4898,460730,1561.07
4899,460731,1565.27
4900,460732,1551.67
4901,460733,1561.29
4902,460734,1601.4
4903,460735,1610.03
4904,460736,1604.43
4905,460737,1603.53
4906,460738,1597.98
4907,460739,1585.69
4908,460740,1616.01
4909,460741,1578.18
4910,460742,1581.96
4911,460743,1610.54
4912,460744,1612.8
4913,460745,1591.47
4914,460746,1603.98
4915,460747,1598.13
4916,460748,1602.99
4917,460749,1608.51
4918,460750,1622.37
4919,460751,1605.66
4920,460752,1597.9
4921,460753,1558.54
4922,460754,1544.53
4923,460755,1520.12
4924,460756,1511.45
4925,460757,1522.88
4926,460758,1528.29
4927,460759,1520.02
4928,460760,1522.25
4929,460761,1536.78
4930,460762,1535.5
4931,460763,1547.15
4932,460764,1537.6
4933,460765,1536.11
4934,460766,1521.88
4935,460767,1524.83
4936,460768,1526.14
4937,460769,1527.81
4938,460770,1514.08
4939,460771,1510.91
4940,460772,1495.22
4941,460773,1523.06
4942,460774,1514.2
4943,460775,1482.28
4944,460776,1444.48
4945,460777,1415.46
4946,460778,1420.53
4947,460779,1419.26
4948,460780,1433.27
4949,460781,1427.46
4950,460782,1426.96
4951,460783,1417.66
4952,460784,1409.4
4953,460785,1412.61
4954,460786,1419.2
4955,460787,1410.63
4956,460788,1406.08
4957,460789,1391.91
4958,460790,1389.08
4959,460791,1391.97
4960,460792,1368.74
4961,460793,1383.31
4962,460794,1378.72
4963,460795,1371.17
4964,460796,1366.08
4965,460797,1380.53
4966,460798,1380.41
4967,460799,1411.12
4968,460800,1449.34
4969,460801,1442.87
4970,460802,1433.35
4971,460803,1437.76
4972,460804,1424.65
4973,460805,1434.87
4974,460806,1452.85
4975,460807,1454.95
4976,460808,1464.64
4977,460809,1460.83
4978,460810,1458.08
4979,460811,1457.15
4980,460812,1452.8
4981,460813,1480.09
4982,460814,1492.04
4983,460815,1491.38
4984,460816,1489.69
4985,460817,1485.0
4986,460818,1500.09
4987,460819,1581.38
4988,460820,1588.28
4989,460821,1601.33
4990,460822,1607.39
4991,460823,1626.4
4992,460824,1636.49
4993,460825,1615.92
4994,460826,1615.88
4995,460827,1659.41
4996,460828,1648.95
4997,460829,1633.14
4998,460830,1651.33
4999,460831,1643.86
5000,460832,1618.62
5001,460833,1625.09
5002,460834,1619.56
5003,460835,1621.07
5004,460836,1641.7
5005,460837,1635.18
5006,460838,1620.67
5007,460839,1652.11
5008,460840,1728.47
5009,460841,1722.67
5010,460842,1748.29
5011,460843,1720.99
5012,460844,1726.11
5013,460845,1757.08
5014,460846,1745.29
5015,460847,1746.27
5016,460848,1724.9
5017,460849,1726.32
5018,460850,1715.89
5019,460851,1713.08
5020,460852,1727.2
5021,460853,1740.52
5022,460854,1728.94
5023,460855,1716.13
5024,460856,1715.81
5025,460857,1720.23
5026,460858,1729.08
5027,460859,1721.17
5028,460860,1681.94
5029,460861,1666.71
5030,460862,1699.67
5031,460863,1724.71
5032,460864,1722.21
5033,460865,1691.45
5034,460866,1695.48
5035,460867,1724.05
5036,460868,1724.6
5037,460869,1733.17
5038,460870,1716.93
5039,460871,1742.38
5040,460872,1722.35
5041,460873,1730.58
5042,460874,1723.65
5043,460875,1714.44
5044,460876,1707.84
5045,460877,1702.57
5046,460878,1707.9
5047,460879,1715.18
5048,460880,1716.1
5049,460881,1713.13
5050,460882,1701.34
5051,460883,1686.12
5052,460884,1705.35
5053,460885,1720.86
5054,460886,1726.81
5055,460887,1716.66
5056,460888,1737.46
5057,460889,1735.45
5058,460890,1727.65
5059,460891,1727.55
5060,460892,1692.51
5061,460893,1702.72
5062,460894,1692.79
5063,460895,1699.54
5064,460896,1697.12
5065,460897,1710.08
5066,460898,1697.21
5067,460899,1697.07
5068,460900,1694.07
5069,460901,1703.22
5070,460902,1691.59
5071,460903,1701.95
5072,460904,1698.34
5073,460905,1693.18
5074,460906,1704.46
5075,460907,1716.8
5076,460908,1719.1
5077,460909,1718.83
5078,460910,1708.93
5079,460911,1705.31
5080,460912,1712.7
5081,460913,1709.69
5082,460914,1708.24
5083,460915,1707.73
5084,460916,1717.82
5085,460917,1721.19
5086,460918,1703.81
5087,460919,1685.42
5088,460920,1681.3
5089,460921,1681.3
5090,460922,1681.3
5091,460923,1681.3
5092,460924,1681.3
5093,460925,1681.3
5094,460926,1681.3
5095,460927,1681.3
5096,460928,1681.3
5097,460929,1681.3
5098,460930,1681.3
5099,460931,1681.3
5100,460932,1681.3
5101,460933,1681.3
5102,460934,1681.3
5103,460935,1681.3
5104,460936,1681.3
5105,460937,1681.3
5106,460938,1681.3
5107,460939,1681.3
5108,460940,1681.3
5109,460941,1681.3
5110,460942,1681.3
5111,460943,1681.3
5112,460944,1629.58
5113,460945,1633.19
5114,460946,1606.02
5115,460947,1589.23
5116,460948,1577.81
5117,460949,1576.74
5118,460950,1579.34
5119,460951,1587.01
5120,460952,1593.96
5121,460953,1580.97
5122,460954,1570.68
5123,460955,1587.71
5124,460956,1587.66
5125,460957,1571.37
5126,460958,1581.62
5127,460959,1624.17
5128,460960,1630.35
5129,460961,1668.97
5130,460962,1650.9
5131,460963,1635.72
5132,460964,1637.27
5133,460965,1652.3
5134,460966,1657.09
5135,460967,1647.48
5136,460968,1631.27
5137,460969,1600.27
5138,460970,1612.57
5139,460971,1607.64
5140,460972,1620.08
5141,460973,1614.41
5142,460974,1629.17
5143,460975,1634.6
5144,460976,1629.37
5145,460977,1651.21
5146,460978,1654.73
5147,460979,1659.56
5148,460980,1665.87
5149,460981,1654.79
5150,460982,1663.72
5151,460983,1654.54
5152,460984,1656.27
5153,460985,1664.11
5154,460986,1661.0
5155,460987,1663.33
5156,460988,1654.9
5157,460989,1643.27
5158,460990,1635.76
5159,460991,1622.42
5160,460992,1620.08
5161,460993,1620.08
5162,460994,1620.08
5163,460995,1620.08
5164,460996,1620.08
5165,460997,1620.08
5166,460998,1620.08
5167,460999,1620.08
5168,461000,1620.08
5169,461001,1620.08
5170,461002,1620.08
5171,461003,1620.08
5172,461004,1620.08
5173,461005,1620.08
5174,461006,1620.08
5175,461007,1620.08
5176,461008,1620.08
5177,461009,1620.08
5178,461010,1620.08
5179,461011,1620.08
5180,461012,1620.08
5181,461013,1620.08
5182,461014,1620.08
5183,461015,1620.08
5184,461016,1620.08
5185,461017,1620.08
5186,461018,1620.08
5187,461019,1620.08
5188,461020,1620.08
5189,461021,1620.08
5190,461022,1620.08
5191,461023,1620.08
5192,461024,1620.08
5193,461025,1620.08
5194,461026,1620.08
5195,461027,1620.08
5196,461028,1620.08
5197,461029,1620.08
5198,461030,1620.08
5199,461031,1620.08
5200,461032,1620.08
5201,461033,1620.08
5202,461034,1620.08
5203,461035,1620.08
5204,461036,1620.08
5205,461037,1620.08
5206,461038,1620.08
5207,461039,1620.08
5208,461040,1620.08
5209,461041,1620.08
5210,461042,1620.08
5211,461043,1620.08
5212,461044,1620.08
5213,461045,1620.08
5214,461046,1620.08
5215,461047,1620.08
5216,461048,1620.08
5217,461049,1620.08
5218,461050,1620.08
5219,461051,1620.08
5220,461052,1620.08
5221,461053,1620.08
5222,461054,1620.08
5223,461055,1620.08
5224,461056,1620.08
5225,461057,1620.08
5226,461058,1620.08
5227,461059,1620.08
5228,461060,1620.08
5229,461061,1620.08
5230,461062,1620.08
5231,461063,1620.08
5232,461064,1620.08
5233,461065,1620.08
5234,461066,1620.08
5235,461067,1620.08
5236,461068,1620.08
5237,461069,1620.08
5238,461070,1620.08
5239,461071,1620.08
5240,461072,1620.08
5241,461073,1620.08
5242,461074,1620.08
5243,461075,1620.08
5244,461076,1620.08
5245,461077,1620.08
5246,461078,1620.08
5247,461079,1620.08
5248,461080,1620.08
5249,461081,1620.08
5250,461082,1620.08
5251,461083,1620.08
5252,461084,1620.08
5253,461085,1620.08
5254,461086,1620.08
5255,461087,1620.08
5256,461088,1620.08
5257,461089,1620.08
5258,461090,1620.08
5259,461091,1620.08
5260,461092,1620.08
5261,461093,1620.08
5262,461094,1620.08
5263,461095,1620.08
5264,461096,1620.08
5265,461097,1620.08
5266,461098,1620.08
5267,461099,1620.08
5268,461100,1620.08
5269,461101,1620.08
5270,461102,1620.08
5271,461103,1620.08
5272,461104,1620.08
5273,461105,1620.08
5274,461106,1620.08
5275,461107,1620.08
5276,461108,1620.08
5277,461109,1620.08
5278,461110,1620.08
5279,461111,1620.08
5280,461112,1777.6
5281,461113,1774.42
5282,461114,1766.45
5283,461115,1774.41
5284,461116,1778.84
5285,461117,1780.49
5286,461118,1777.71
5287,461119,1780.15
5288,461120,1782.26
5289,461121,1771.9
5290,461122,1734.22
5291,461123,1713.94
5292,461124,1704.54
5293,461125,1707.21
5294,461126,1687.48
5295,461127,1685.63
5296,461128,1685.13
5297,461129,1688.49
5298,461130,1693.93
5299,461131,1690.31
5300,461132,1688.23
5301,461133,1696.84
5302,461134,1707.13
5303,461135,1704.24
5304,461136,1701.62
5305,461137,1672.58
5306,461138,1681.28
5307,461139,1681.08
5308,461140,1669.91
5309,461141,1680.2
5310,461142,1680.22
5311,461143,1680.26
5312,461144,1686.35
5313,461145,1703.01
5314,461146,1700.54
5315,461147,1694.07
5316,461148,1707.88
5317,461149,1824.57
5318,461150,1830.01
5319,461151,1845.25
5320,461152,1837.99
5321,461153,1830.84
5322,461154,1833.9
5323,461155,1813.65
5324,461156,1818.67
5325,461157,1842.94
5326,461158,1861.17
5327,461159,1850.62
5328,461160,1854.12
5329,461161,1876.41
5330,461162,1907.34
5331,461163,1879.79
5332,461164,1881.08
5333,461165,1893.15
5334,461166,1892.92
5335,461167,1888.49
5336,461168,1879.6
5337,461169,1891.36
5338,461170,1881.84
5339,461171,1886.55
5340,461172,1904.44
5341,461173,1928.21
5342,461174,1912.79
5343,461175,1903.21
5344,461176,1891.31
5345,461177,1901.44
5346,461178,1902.13
5347,461179,1887.41
5348,461180,1899.73
5349,461181,1902.5
5350,461182,1899.88
5351,461183,1874.09
5352,461184,1883.5
5353,461185,1886.49
5354,461186,1881.22
5355,461187,1903.98
5356,461188,1905.2
5357,461189,1891.86
5358,461190,1894.5
5359,461191,1892.46
5360,461192,1889.28
5361,461193,1888.33
5362,461194,1893.86
5363,461195,1874.05
5364,461196,1869.6
5365,461197,1881.65
5366,461198,1884.73
5367,461199,1882.24
5368,461200,1898.59
5369,461201,1894.71
5370,461202,1899.86
5371,461203,1912.42
5372,461204,1927.32
5373,461205,1932.95
5374,461206,1923.78
5375,461207,1932.6
5376,461208,1959.37
5377,461209,1970.38
5378,461210,1965.2
5379,461211,1979.37
5380,461212,1997.52
5381,461213,1993.44
5382,461214,1995.15
5383,461215,2006.42
5384,461216,1996.69
5385,461217,1988.56
5386,461218,2003.06
5387,461219,1994.8
5388,461220,1986.81
5389,461221,1981.39
5390,461222,1979.01
5391,461223,1982.63
5392,461224,1989.22
5393,461225,1990.36
5394,461226,2000.46
5395,461227,1984.31
5396,461228,1976.47
5397,461229,1990.62
5398,461230,1987.67
5399,461231,1979.46
5400,461232,1984.39
5401,461233,1987.0
5402,461234,1988.93
5403,461235,1988.66
5404,461236,1986.69
5405,461237,1992.62
5406,461238,1993.23
5407,461239,1993.84
5408,461240,2017.61
5409,461241,2000.49
5410,461242,2009.74
5411,461243,1998.38
5412,461244,1990.92
5413,461245,1986.51
5414,461246,1977.64
5415,461247,1982.76
5416,461248,1984.65
5417,461249,1941.53
5418,461250,1923.0
5419,461251,1930.57
5420,461252,1932.09
5421,461253,1941.21
5422,461254,1948.92
5423,461255,1933.21
5424,461256,1935.84
5425,461257,1957.96
5426,461258,1974.36
5427,461259,2000.72
5428,461260,1987.0
5429,461261,1983.61
5430,461262,1970.43
5431,461263,1907.44
5432,461264,1900.54
5433,461265,1905.12
5434,461266,1910.3
5435,461267,1907.59
5436,461268,1891.91
5437,461269,1877.84
5438,461270,1916.47
5439,461271,1904.02
5440,461272,1918.33
5441,461273,1929.67
5442,461274,1903.6
5443,461275,1897.16
5444,461276,1890.43
5445,461277,1904.46
5446,461278,1904.09
5447,461279,1895.52
5448,461280,1899.54
5449,461281,1897.17
5450,461282,1899.1
5451,461283,1891.4
5452,461284,1888.1
5453,461285,1872.1
5454,461286,1871.36
5455,461287,1880.53
5456,461288,1886.79
5457,461289,1880.15
5458,461290,1893.7
5459,461291,1889.24
5460,461292,1906.87
5461,461293,1890.33
5462,461294,1882.5
5463,461295,1874.92
5464,461296,1887.57
5465,461297,1880.51
5466,461298,1878.39
5467,461299,1870.86
5468,461300,1879.43
5469,461301,1884.76
5470,461302,1879.87
5471,461303,1872.1
5472,461304,1876.78
5473,461305,1895.24
5474,461306,1887.44
5475,461307,1893.44
5476,461308,1896.37
5477,461309,1900.66
5478,461310,1924.82
5479,461311,1952.02
5480,461312,1890.61
5481,461313,1884.83
5482,461314,1890.36
5483,461315,1879.31
5484,461316,1877.03
5485,461317,1872.29
5486,461318,1836.79
5487,461319,1822.27
5488,461320,1831.02
5489,461321,1840.23
5490,461322,1851.11
5491,461323,1850.56
5492,461324,1838.48
5493,461325,1851.33
5494,461326,1840.15
5495,461327,1829.26
5496,461328,1834.32
5497,461329,1847.51
5498,461330,1857.13
5499,461331,1852.38
5500,461332,1848.85
5501,461333,1844.1
5502,461334,1844.18
5503,461335,1839.12
5504,461336,1845.03
5505,461337,1848.74
5506,461338,1856.43
5507,461339,1848.34
5508,461340,1859.66
5509,461341,1879.09
5510,461342,1854.96
5511,461343,1861.07
5512,461344,1873.02
5513,461345,1869.19
5514,461346,1860.81
5515,461347,1866.41
5516,461348,1870.55
5517,461349,1877.27
5518,461350,1869.09
5519,461351,1867.01
5520,461352,1846.56
5521,461353,1826.04
5522,461354,1816.05
5523,461355,1825.03
5524,461356,1817.82
5525,461357,1818.61
5526,461358,1817.21
5527,461359,1749.81
5528,461360,1745.19
5529,461361,1737.35
5530,461362,1737.91
5531,461363,1730.17
5532,461364,1707.7
5533,461365,1700.86
5534,461366,1689.92
5535,461367,1691.52
5536,461368,1697.93
5537,461369,1718.16
5538,461370,1706.13
5539,461371,1699.77
5540,461372,1701.09
5541,461373,1686.41
5542,461374,1648.08
5543,461375,1620.05
5544,461376,1608.88
5545,461377,1624.69
5546,461378,1617.56
5547,461379,1628.76
5548,461380,1627.81
5549,461381,1647.67
5550,461382,1635.06
5551,461383,1650.95
5552,461384,1647.81
5553,461385,1637.25
5554,461386,1635.28
5555,461387,1631.92
5556,461388,1631.26
5557,461389,1627.18
5558,461390,1636.42
5559,461391,1633.53
5560,461392,1634.87
5561,461393,1618.88
5562,461394,1616.79
5563,461395,1579.88
5564,461396,1563.94
5565,461397,1532.78
5566,461398,1569.09
5567,461399,1573.51
5568,461400,1575.83
5569,461401,1576.78
5570,461402,1594.65
5571,461403,1594.94
5572,461404,1585.52
5573,461405,1583.43
5574,461406,1586.72
5575,461407,1571.47
5576,461408,1585.33
5577,461409,1601.8
5578,461410,1616.94
5579,461411,1619.88
5580,461412,1626.82
5581,461413,1624.4
5582,461414,1612.17
5583,461415,1617.45
5584,461416,1621.19
5585,461417,1623.62
5586,461418,1620.91
5587,461419,1624.25
5588,461420,1624.18
5589,461421,1616.48
5590,461422,1621.63
5591,461423,1618.62
5592,461424,1618.02
5593,461425,1610.3
5594,461426,1605.81
5595,461427,1607.32
5596,461428,1594.98
5597,461429,1607.32
5598,461430,1603.94
5599,461431,1584.62
5600,461432,1556.73
5601,461433,1563.54
5602,461434,1564.04
5603,461435,1572.94
5604,461436,1567.35
5605,461437,1561.11
5606,461438,1568.53
5607,461439,1561.75
5608,461440,1589.96
5609,461441,1581.75
5610,461442,1574.05
5611,461443,1558.43
5612,461444,1567.44
5613,461445,1579.39
5614,461446,1571.5
5615,461447,1587.55
5616,461448,1624.61
5617,461449,1620.52
5618,461450,1623.74
5619,461451,1626.63
5620,461452,1609.15
5621,461453,1610.82
5622,461454,1571.0
5623,461455,1573.73
5624,461456,1602.21
5625,461457,1609.33
5626,461458,1611.01
5627,461459,1608.4
5628,461460,1620.17
5629,461461,1611.11
5630,461462,1636.31
5631,461463,1632.16
5632,461464,1640.39
5633,461465,1638.06
5634,461466,1633.8
5635,461467,1656.62
5636,461468,1650.44
5637,461469,1647.31
5638,461470,1648.72
5639,461471,1654.07
5640,461472,1665.54
5641,461473,1640.55
5642,461474,1622.68
5643,461475,1611.56
5644,461476,1614.37
5645,461477,1623.37
5646,461478,1637.87
5647,461479,1645.22
5648,461480,1627.19
5649,461481,1634.06
5650,461482,1635.55
5651,461483,1629.67
5652,461484,1651.17
5653,461485,1658.01
5654,461486,1649.74
5655,461487,1648.73
5656,461488,1683.36
5657,461489,1678.11
5658,461490,1668.26
5659,461491,1668.66
5660,461492,1678.59
5661,461493,1683.45
5662,461494,1670.63
5663,461495,1660.8
5664,461496,1656.5
5665,461497,1668.89
5666,461498,1675.59
5667,461499,1676.91
5668,461500,1669.67
5669,461501,1676.48
5670,461502,1680.7
5671,461503,1702.32
5672,461504,1708.74
5673,461505,1708.89
5674,461506,1704.97
5675,461507,1693.87
5676,461508,1710.04
5677,461509,1704.91
5678,461510,1709.85
5679,461511,1709.45
5680,461512,1701.1
5681,461513,1695.45
5682,461514,1705.56
5683,461515,1702.95
5684,461516,1706.9
5685,461517,1708.45
5686,461518,1701.44
5687,461519,1694.54
5688,461520,1695.22
5689,461521,1675.1
5690,461522,1684.67
5691,461523,1690.81
5692,461524,1687.22
5693,461525,1682.82
5694,461526,1661.39
5695,461527,1659.41
5696,461528,1660.77
5697,461529,1659.52
5698,461530,1660.74
5699,461531,1649.67
5700,461532,1629.14
5701,461533,1680.51
5702,461534,1693.48
5703,461535,1633.43
5704,461536,1592.85
5705,461537,1580.65
5706,461538,1568.2
5707,461539,1559.15
5708,461540,1559.56
5709,461541,1556.44
5710,461542,1556.19
5711,461543,1549.08
5712,461544,1508.07
5713,461545,1515.33
5714,461546,1509.62
5715,461547,1498.48
5716,461548,1501.97
5717,461549,1493.52
5718,461550,1488.74
5719,461551,1499.62
5720,461552,1508.05
5721,461553,1502.28
5722,461554,1499.18
5723,461555,1503.32
5724,461556,1505.55
5725,461557,1503.1
5726,461558,1500.17
5727,461559,1490.01
5728,461560,1470.15
5729,461561,1469.44
5730,461562,1472.8
5731,461563,1469.05
5732,461564,1479.52
5733,461565,1480.9
5734,461566,1462.65
5735,461567,1484.19
5736,461568,1491.0
5737,461569,1486.55
5738,461570,1494.03
5739,461571,1495.11
5740,461572,1491.41
5741,461573,1487.21
5742,461574,1495.32
5743,461575,1494.28
5744,461576,1497.05
5745,461577,1493.65
5746,461578,1490.21
5747,461579,1484.79
5748,461580,1485.5
5749,461581,1468.96
5750,461582,1473.4
5751,461583,1475.23
5752,461584,1486.89
5753,461585,1481.3
5754,461586,1482.75
5755,461587,1489.6
5756,461588,1483.25
5757,461589,1483.02
5758,461590,1477.31
5759,461591,1464.39
5760,461592,1426.6
5761,461593,1431.77
5762,461594,1439.83
5763,461595,1446.74
5764,461596,1456.88
5765,461597,1449.72
5766,461598,1440.58
5767,461599,1454.31
5768,461600,1454.71
5769,461601,1444.77
5770,461602,1451.53
5771,461603,1450.34
5772,461604,1449.0
5773,461605,1475.79
5774,461606,1498.4
5775,461607,1510.81
5776,461608,1521.68
5777,461609,1538.05
5778,461610,1542.93
5779,461611,1532.22
5780,461612,1531.18
5781,461613,1545.99
5782,461614,1542.28
5783,461615,1540.69
5784,461616,1551.87
5785,461617,1545.84
5786,461618,1531.59
5787,461619,1536.73
5788,461620,1544.02
5789,461621,1582.32
5790,461622,1582.56
5791,461623,1577.14
5792,461624,1587.14
5793,461625,1586.94
5794,461626,1592.11
5795,461627,1585.49
5796,461628,1584.99
5797,461629,1570.94
5798,461630,1567.53
5799,461631,1521.64
5800,461632,1525.14
5801,461633,1487.29
5802,461634,1489.4
5803,461635,1506.66
5804,461636,1543.46
5805,461637,1558.21
5806,461638,1537.23
5807,461639,1545.74
5808,461640,1524.68
5809,461641,1553.44
5810,461642,1583.06
5811,461643,1591.52
5812,461644,1606.39
5813,461645,1606.28
5814,461646,1604.91
5815,461647,1583.72
5816,461648,1584.72
5817,461649,1576.47
5818,461650,1570.25
5819,461651,1596.82
5820,461652,1594.89
5821,461653,1592.7
5822,461654,1590.33
5823,461655,1566.77
5824,461656,1560.8
5825,461657,1549.51
5826,461658,1544.94
5827,461659,1548.81
5828,461660,1575.26
5829,461661,1570.27
5830,461662,1579.25
5831,461663,1568.48
5832,461664,1553.88
5833,461665,1551.3
5834,461666,1559.53
5835,461667,1557.08
5836,461668,1549.76
5837,461669,1551.71
5838,461670,1553.12
5839,461671,1550.33
5840,461672,1544.45
5841,461673,1547.53
5842,461674,1550.16
5843,461675,1565.22
5844,461676,1577.87
5845,461677,1565.42
5846,461678,1539.53
5847,461679,1518.34
5848,461680,1535.93
5849,461681,1539.15
5850,461682,1555.22
5851,461683,1559.72
5852,461684,1564.67
5853,461685,1580.26
5854,461686,1581.35
5855,461687,1586.57
5856,461688,1586.12
5857,461689,1581.73
5858,461690,1579.39
5859,461691,1577.84
5860,461692,1595.67
5861,461693,1593.74
5862,461694,1591.55
5863,461695,1588.59
5864,461696,1594.14
5865,461697,1590.01
5866,461698,1593.89
5867,461699,1589.66
5868,461700,1593.54
5869,461701,1624.33
5870,461702,1629.48
5871,461703,1638.14
5872,461704,1636.43
5873,461705,1610.25
5874,461706,1583.28
5875,461707,1578.1
5876,461708,1561.57
5877,461709,1569.13
5878,461710,1579.98
5879,461711,1580.7
5880,461712,1575.4
5881,461713,1577.09
5882,461714,1573.5
5883,461715,1567.67
5884,461716,1561.68
5885,461717,1565.48
5886,461718,1571.1
5887,461719,1564.55
5888,461720,1544.14
5889,461721,1544.38
